Module,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170521-20:11:47-14316_maxSpeed,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170521-20:11:47-14316_minSpeed,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170521-20:11:47-14316_startTime,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170521-20:11:47-14316_stopTime,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170521-20:11:47-14316_totalCO2Emission,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170521-20:11:47-14316_totalDistance,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170521-20:11:47-14316_totalTime
RSUExampleScenario.node[1901].veinsmobility,17.2801,0,27537,27637.5,221.237,661.729,100
RSUExampleScenario.node[1880].veinsmobility,19.25,0,27532,27637.5,245.91,768.619,105
RSUExampleScenario.node[1808].veinsmobility,16.25,0,27511.5,27638,259.948,689.512,126
RSUExampleScenario.node[1988].veinsmobility,19.25,1.23187,27564,27638,209.461,766.686,73.5
RSUExampleScenario.node[1226].veinsmobility,22.9866,-4.70316,27348,27638,635.461,1622.38,289.5
RSUExampleScenario.node[1653].veinsmobility,15.7575,0,27471,27638.5,290.251,650.401,167
RSUExampleScenario.node[1770].veinsmobility,15.65,0,27499.5,27638.5,286.018,691.791,138.5
RSUExampleScenario.node[1995].veinsmobility,16.0748,-1.62686,27567.5,27638.5,176.174,496.502,70.5
RSUExampleScenario.node[1896].veinsmobility,19.6909,0,27535.5,27638.5,243.926,750.014,102.5
RSUExampleScenario.node[2142].veinsmobility,16.25,1.49408,27609.5,27639,105.562,275.103,29
RSUExampleScenario.node[1941].veinsmobility,15.6936,0,27549.5,27639.5,211.931,754.569,89.5
RSUExampleScenario.node[1882].veinsmobility,18.0406,0,27533,27639.5,238.964,765.387,106
RSUExampleScenario.node[2026].veinsmobility,15.9879,6.48099,27575.5,27639.5,196.322,893.892,63.5
RSUExampleScenario.node[1669].veinsmobility,15.6791,0,27475.5,27640,285.198,629.162,164
RSUExampleScenario.node[1879].veinsmobility,15.827,0,27532,27640,240.184,690.573,107.5
RSUExampleScenario.node[1691].veinsmobility,22.3291,0,27480.5,27640,392.608,1308.87,159
RSUExampleScenario.node[1800].veinsmobility,15.65,-0.923412,27508,27641,264.591,693.563,132.5
RSUExampleScenario.node[1966].veinsmobility,15.65,0,27558,27641,205.552,731.185,82.5
RSUExampleScenario.node[1893].veinsmobility,16.75,0,27535.5,27641,225.131,490.739,105
RSUExampleScenario.node[1891].veinsmobility,18.6131,0,27535,27641,241.653,783.726,105.5
RSUExampleScenario.node[1732].veinsmobility,20.5,0,27489.5,27641,404.561,1407.47,151
RSUExampleScenario.node[2039].veinsmobility,16,3.5,27580.5,27641,193.976,861.481,60
RSUExampleScenario.node[1976].veinsmobility,18.8537,0,27561,27641.5,217.687,766.976,80
RSUExampleScenario.node[1890].veinsmobility,15.7878,0,27535,27642,241.489,692.112,106.5
RSUExampleScenario.node[906].veinsmobility,22.6349,-0.70137,27253.5,27642.5,698.518,1468.57,388.5
RSUExampleScenario.node[1953].veinsmobility,18.7859,0,27554,27642.5,210.786,772.546,88
RSUExampleScenario.node[2005].veinsmobility,18,0,27570.5,27643,194.45,768.734,72
RSUExampleScenario.node[2024].veinsmobility,19.1995,1.64655,27575.5,27643.5,207.674,772.181,67.5
RSUExampleScenario.node[1946].veinsmobility,15.5,0,27551.5,27644.5,197.011,490.43,92.5
RSUExampleScenario.node[2072].veinsmobility,18.0185,5.00567,27590.5,27645,174.173,765.31,54
RSUExampleScenario.node[2048].veinsmobility,19.1142,4.60178,27583.5,27645,186.691,769.07,61
RSUExampleScenario.node[1878].veinsmobility,15.6989,0,27532,27645.5,222.047,646.036,113
RSUExampleScenario.node[2057].veinsmobility,16.9,4.30756,27585.5,27645.5,181.688,749.76,59.5
RSUExampleScenario.node[2046].veinsmobility,15.298,0,27583,27645.5,130.076,336.53,62
RSUExampleScenario.node[1606].veinsmobility,21.9801,0,27457,27646,455.256,1430.83,188.5
RSUExampleScenario.node[2086].veinsmobility,18.75,5.5,27595,27646,182.797,670.943,50.5
RSUExampleScenario.node[2016].veinsmobility,14.8194,0,27573,27646,164.274,490.936,72.5
RSUExampleScenario.node[1676].veinsmobility,19.25,0,27477,27646,418.961,1297.2,168.5
RSUExampleScenario.node[2078].veinsmobility,18.6014,5.78269,27592.5,27646.5,190.035,776.566,53.5
RSUExampleScenario.node[2083].veinsmobility,16.25,6.9,27594.5,27647,175.306,692.086,52
RSUExampleScenario.node[2018].veinsmobility,15.0777,0,27573.5,27647.5,162.189,484.821,73.5
RSUExampleScenario.node[1657].veinsmobility,18.6517,0,27471,27647.5,420.972,1303.09,176
RSUExampleScenario.node[1679].veinsmobility,18.6667,0,27478,27647.5,411.972,1297.65,169
RSUExampleScenario.node[2047].veinsmobility,16.117,0,27583.5,27648,153.388,488.094,64
RSUExampleScenario.node[1692].veinsmobility,18.0242,0,27480.5,27649,407.676,1303.48,168
RSUExampleScenario.node[1494].veinsmobility,19.25,0,27423.5,27649,501.142,1562,225
RSUExampleScenario.node[1484].veinsmobility,19.4,-0.22839,27420,27649,531.308,1557.79,228.5
RSUExampleScenario.node[2066].veinsmobility,18,4.58865,27589.5,27649.5,167.622,771.619,59.5
RSUExampleScenario.node[1649].veinsmobility,19.6167,0,27469.5,27649.5,437.422,1642.17,179.5
RSUExampleScenario.node[2065].veinsmobility,15.65,6.9,27589.5,27650,171.86,751.831,60
RSUExampleScenario.node[2099].veinsmobility,18,5.00432,27599,27650.5,163.898,764.184,51
RSUExampleScenario.node[2069].veinsmobility,19.2593,3.58306,27590,27651,192.88,789.473,60.5
RSUExampleScenario.node[1955].veinsmobility,14.7071,0,27554.5,27651,206.517,857.382,96
RSUExampleScenario.node[2111].veinsmobility,19.6052,5.95726,27600.5,27651.5,177.285,784.899,50.5
RSUExampleScenario.node[1498].veinsmobility,22.1997,0,27424,27652,536.465,1324.63,227.5
RSUExampleScenario.node[1442].veinsmobility,16.9307,0,27405.5,27652,510.324,1321.5,246
RSUExampleScenario.node[1904].veinsmobility,19.4159,0,27537.5,27652,291.321,974.174,114
RSUExampleScenario.node[1776].veinsmobility,19.6091,0,27502,27652,411.581,1292.26,149.5
RSUExampleScenario.node[2114].veinsmobility,18.5595,5.4,27601,27652,169.646,776.747,50.5
RSUExampleScenario.node[1431].veinsmobility,19.25,0,27401.5,27652,498.63,1636.02,250
RSUExampleScenario.node[707].veinsmobility,15.3783,0,27192,27652.5,866.504,2327.25,460
RSUExampleScenario.node[1971].veinsmobility,15.557,0,27558.5,27652.5,221.488,861.446,93.5
RSUExampleScenario.node[2241].veinsmobility,12.992,5.4,27641,27653,38.4441,109.374,11.5
RSUExampleScenario.node[1798].veinsmobility,19.25,0,27508,27653,316.858,969.159,144.5
RSUExampleScenario.node[1831].veinsmobility,18.5041,0,27517.5,27653,360.622,1303.02,135
RSUExampleScenario.node[2133].veinsmobility,18.7822,6.9,27607,27653.5,172.043,746.468,46
RSUExampleScenario.node[1897].veinsmobility,19.1184,0,27535.5,27654,307.742,988.932,118
RSUExampleScenario.node[2136].veinsmobility,15.8627,4.60892,27608,27654,126.695,495.016,45.5
RSUExampleScenario.node[992].veinsmobility,15.6088,0,27281.5,27654,684.899,1806.08,372
RSUExampleScenario.node[704].veinsmobility,16.7758,0,27190,27654,858.699,2312.39,463.5
RSUExampleScenario.node[1392].veinsmobility,21.25,-0.59124,27390.5,27654.5,545.435,1325.31,263.5
RSUExampleScenario.node[1399].veinsmobility,15.5886,0,27393,27655,494.41,1326.99,261.5
RSUExampleScenario.node[2124].veinsmobility,19.1933,6.9,27604.5,27655,184.979,782.139,50
RSUExampleScenario.node[2131].veinsmobility,18.6438,6.9,27606.5,27655.5,170.08,777.94,48.5
RSUExampleScenario.node[2116].veinsmobility,15.65,6.9,27602,27656,168.893,696.027,53.5
RSUExampleScenario.node[2128].veinsmobility,18,5.73966,27605.5,27656,164.601,776.521,50
RSUExampleScenario.node[2135].veinsmobility,19.291,6.9,27607.5,27656,176.518,780.518,48
RSUExampleScenario.node[690].veinsmobility,16.9816,0,27186,27656,934.989,2656.46,469.5
RSUExampleScenario.node[1681].veinsmobility,16.9208,0,27478.5,27656.5,415.107,1363.34,177.5
RSUExampleScenario.node[1538].veinsmobility,16.4689,0,27434,27656.5,449.307,1327.37,222
RSUExampleScenario.node[1749].veinsmobility,16.7712,0,27495,27658,382.166,1322.42,162.5
RSUExampleScenario.node[2141].veinsmobility,19.0086,6.9,27609,27658,168.622,781.233,48.5
RSUExampleScenario.node[1390].veinsmobility,16.25,0,27389.5,27658.5,513.678,1314.36,268.5
RSUExampleScenario.node[2148].veinsmobility,19.25,6.9,27611.5,27658.5,174.976,769.833,46.5
RSUExampleScenario.node[525].veinsmobility,16.3072,-7.94653,27142,27659,1040.31,2670.27,516.5
RSUExampleScenario.node[1940].veinsmobility,19,0,27549.5,27659.5,301.333,986.248,109.5
RSUExampleScenario.node[1170].veinsmobility,15.0481,0,27331.5,27660.5,570.598,1298.88,328.5
RSUExampleScenario.node[1488].veinsmobility,16.5881,0,27420.5,27662,505.961,1306.17,241
RSUExampleScenario.node[1490].veinsmobility,15.0381,-1.59084,27421,27663,473.522,1325.66,241.5
RSUExampleScenario.node[2153].veinsmobility,18.2674,6.9,27614.5,27663,170.084,768.62,48
RSUExampleScenario.node[2140].veinsmobility,16.25,6.9,27609,27664,169.373,754.212,54.5
RSUExampleScenario.node[1716].veinsmobility,16.8549,-10.4898,27486,27664.5,457.051,1308.32,178
RSUExampleScenario.node[2115].veinsmobility,16.1127,6.9,27602,27664.5,189.344,858.319,62
RSUExampleScenario.node[2154].veinsmobility,18.0946,5.74004,27615,27665.5,171.886,784.365,50
RSUExampleScenario.node[2167].veinsmobility,18.9807,6.9,27617.5,27665.5,175.705,772.317,47.5
RSUExampleScenario.node[1856].veinsmobility,19.8636,0,27525,27667,325.309,688.044,141.5
RSUExampleScenario.node[1883].veinsmobility,19.1573,0,27533,27668.5,377.616,1293.77,135
RSUExampleScenario.node[1759].veinsmobility,19.7882,0,27497,27669,357.988,1053.55,171.5
RSUExampleScenario.node[2181].veinsmobility,19.6156,5.4,27622.5,27670,187.859,769.384,47
RSUExampleScenario.node[1885].veinsmobility,19.4,-0.752336,27534,27670,376.67,1296.91,135.5
RSUExampleScenario.node[2070].veinsmobility,15.7947,0,27590.5,27672,197.479,646.476,81
RSUExampleScenario.node[1678].veinsmobility,19.1364,0,27478,27672.5,403.304,1070.3,194
RSUExampleScenario.node[1824].veinsmobility,17.1,0,27515.5,27673,299.993,744.349,157
RSUExampleScenario.node[1743].veinsmobility,18.5,0,27493,27675,391.453,1137.25,181.5
RSUExampleScenario.node[1867].veinsmobility,16.0131,0,27528,27675.5,270.739,743.418,147
RSUExampleScenario.node[1984].veinsmobility,17.8058,0,27563.5,27675.5,285.876,684.497,111.5
RSUExampleScenario.node[1609].veinsmobility,15.85,0,27458,27677,340.28,983.304,218.5
RSUExampleScenario.node[1928].veinsmobility,18.4232,0,27542.5,27677,303.995,894.258,134
RSUExampleScenario.node[1889].veinsmobility,15.6415,0,27535,27677,263.926,742.819,141.5
RSUExampleScenario.node[2011].veinsmobility,17.75,0,27571.5,27678,247.962,679.781,106
RSUExampleScenario.node[1552].veinsmobility,21.9,0,27438.5,27678.5,485.912,1093.45,239.5
RSUExampleScenario.node[1581].veinsmobility,14.4246,0,27449,27679,346.618,986.19,229.5
RSUExampleScenario.node[1906].veinsmobility,15.7353,0,27538.5,27679,267.706,753.749,140
RSUExampleScenario.node[2209].veinsmobility,18.4713,6.9,27630.5,27679,168.757,765.201,48
RSUExampleScenario.node[1594].veinsmobility,22.3584,0,27452.5,27679.5,475.342,1121.17,226.5
RSUExampleScenario.node[1907].veinsmobility,16.9765,0,27539,27680,331.769,1051.64,140.5
RSUExampleScenario.node[2161].veinsmobility,15.3755,0,27616.5,27681,125.579,287.723,64
RSUExampleScenario.node[1057].veinsmobility,16.2,0,27300,27681.5,730.13,1928.77,381
RSUExampleScenario.node[1712].veinsmobility,22.3897,-3.98551,27484.5,27681.5,489.105,1106.12,196.5
RSUExampleScenario.node[1539].veinsmobility,16.3599,0,27434.5,27682.5,387.233,954.624,247.5
RSUExampleScenario.node[1577].veinsmobility,15,0,27447,27682.5,375.359,1057.61,235
RSUExampleScenario.node[2090].veinsmobility,16.2527,0,27595.5,27683,276.202,867.785,87
RSUExampleScenario.node[1812].veinsmobility,19.25,0,27513,27683.5,331.879,755.216,170
RSUExampleScenario.node[2049].veinsmobility,16,0,27583.5,27683.5,268.94,865.929,99.5
RSUExampleScenario.node[1832].veinsmobility,19.25,-3.08634,27517.5,27684.5,326.855,760.76,166.5
RSUExampleScenario.node[1476].veinsmobility,22.566,0,27417,27685,731.842,2672.01,267.5
RSUExampleScenario.node[1559].veinsmobility,15.75,0,27441.5,27686,407.938,1009.15,244
RSUExampleScenario.node[2129].veinsmobility,15.7,0,27605.5,27686,252.684,883.467,80
RSUExampleScenario.node[2228].veinsmobility,14.8509,0,27637,27686.5,100.634,273.387,49
RSUExampleScenario.node[1899].veinsmobility,22.5,0,27536,27687,412.25,1097.93,150.5
RSUExampleScenario.node[1150].veinsmobility,16.3757,0,27326.5,27687,669.473,1705.02,360
RSUExampleScenario.node[2029].veinsmobility,16.25,0,27576.5,27687,241.984,672.827,110
RSUExampleScenario.node[1978].veinsmobility,16.9681,0,27561.5,27687,252.31,676.642,125
RSUExampleScenario.node[1987].veinsmobility,15.3021,0,27564,27687.5,237.109,656.435,123
RSUExampleScenario.node[2042].veinsmobility,15,0,27581,27688,286.972,1068.33,106.5
RSUExampleScenario.node[1565].veinsmobility,14.5,0,27444,27688.5,393.378,1032.53,244
RSUExampleScenario.node[1994].veinsmobility,16.406,0,27567,27688.5,277.775,870.85,121
RSUExampleScenario.node[738].veinsmobility,16.25,-1.49282,27203,27688.5,864.463,2102.59,485
RSUExampleScenario.node[1728].veinsmobility,19.3931,0,27489,27688.5,459.518,1397.66,199
RSUExampleScenario.node[1489].veinsmobility,18.4121,0,27421,27688.5,504.709,1384.59,267
RSUExampleScenario.node[1341].veinsmobility,22.5,0,27376.5,27688.5,780.783,2644.43,311.5
RSUExampleScenario.node[1223].veinsmobility,23.75,0,27348,27688.5,843.603,2660.81,340
RSUExampleScenario.node[1908].veinsmobility,16.25,0,27539,27689,273.599,649.328,149.5
RSUExampleScenario.node[1977].veinsmobility,16.6,0,27561.5,27689,254.366,639.287,127
RSUExampleScenario.node[1520].veinsmobility,15.8139,0,27431.5,27689.5,416.265,1016.92,257.5
RSUExampleScenario.node[2037].veinsmobility,15.7689,0,27580,27689.5,233.829,686.448,109
RSUExampleScenario.node[2019].veinsmobility,16.7414,0,27573.5,27690,252.707,647.745,116
RSUExampleScenario.node[1534].veinsmobility,16.25,0,27433.5,27690,441.804,896.133,256
RSUExampleScenario.node[1618].veinsmobility,21.5299,0,27459,27690,529.418,1610.92,230.5
RSUExampleScenario.node[1895].veinsmobility,16.25,0,27535.5,27690.5,279.807,638.569,154.5
RSUExampleScenario.node[1631].veinsmobility,15.4807,0,27463.5,27690.5,420.99,1110.92,226.5
RSUExampleScenario.node[1858].veinsmobility,19.25,0,27525.5,27690.5,343.019,993.077,164.5
RSUExampleScenario.node[2146].veinsmobility,16,0,27610.5,27690.5,239.596,880.334,79.5
RSUExampleScenario.node[1432].veinsmobility,20.0304,0,27401.5,27690.5,766.579,2637.91,288.5
RSUExampleScenario.node[1616].veinsmobility,15.65,0,27459,27691,387.652,1013.11,231.5
RSUExampleScenario.node[2192].veinsmobility,15,0,27625,27691.5,187.875,858.305,66
RSUExampleScenario.node[2008].veinsmobility,16.3289,0,27571,27692,244.187,639.018,120.5
RSUExampleScenario.node[2199].veinsmobility,16.6412,1.49919,27627,27692,190.257,633.916,64.5
RSUExampleScenario.node[1592].veinsmobility,16.1173,0,27452,27692,401.142,914.772,239.5
RSUExampleScenario.node[1032].veinsmobility,22.45,0,27294,27692,898.355,2665.86,397.5
RSUExampleScenario.node[1584].veinsmobility,16.5181,0,27449.5,27692.5,407.317,1027.21,242.5
RSUExampleScenario.node[2028].veinsmobility,15.85,0,27576,27692.5,234.728,638.973,116
RSUExampleScenario.node[2152].veinsmobility,16.507,0,27613,27692.5,254.505,898.016,79
RSUExampleScenario.node[1877].veinsmobility,16.4816,0,27531,27693,360.158,1135.9,161.5
RSUExampleScenario.node[1068].veinsmobility,16.25,0,27303,27693,673.685,1310.74,389.5
RSUExampleScenario.node[1951].veinsmobility,16.8838,0,27553,27693,290.847,1060.7,139.5
RSUExampleScenario.node[2107].veinsmobility,15.0524,0,27600,27693.5,209.485,702.37,93
RSUExampleScenario.node[1739].veinsmobility,15.65,0,27491.5,27693.5,366.894,1015.33,201.5
RSUExampleScenario.node[528].veinsmobility,21.8816,0,27143,27694,1056.75,2437.38,550.5
RSUExampleScenario.node[1508].veinsmobility,20.5629,0,27428,27694,704.624,2663.5,265.5
RSUExampleScenario.node[1752].veinsmobility,16.1239,0,27495.5,27694.5,360.472,1061.28,198.5
RSUExampleScenario.node[2098].veinsmobility,15.0817,0,27598.5,27694.5,208.714,639.997,95.5
RSUExampleScenario.node[2138].veinsmobility,15.65,0,27608,27694.5,204.381,639.429,86
RSUExampleScenario.node[2160].veinsmobility,15.0988,0,27616,27694.5,170.081,636.541,78
RSUExampleScenario.node[1975].veinsmobility,17.5,0,27560,27694.5,293.151,1029.34,134
RSUExampleScenario.node[1758].veinsmobility,22.4478,-10.2262,27496.5,27695,540.742,1329.05,198
RSUExampleScenario.node[2184].veinsmobility,16.25,0,27623.5,27695,226.278,869.783,71
RSUExampleScenario.node[1837].veinsmobility,14.8678,0,27518.5,27695.5,334.811,850.811,176.5
RSUExampleScenario.node[2149].veinsmobility,15.9633,0,27611.5,27695.5,259.391,872.715,83.5
RSUExampleScenario.node[1240].veinsmobility,20.5402,0,27352,27695.5,807.127,2655.4,343
RSUExampleScenario.node[1816].veinsmobility,22.5,0,27514,27696,461.82,1433.06,181.5
RSUExampleScenario.node[2178].veinsmobility,16.9,0,27622,27696,179.799,639.592,73.5
RSUExampleScenario.node[2240].veinsmobility,17.3642,6.20562,27641,27696,172.688,637.33,54.5
RSUExampleScenario.node[479].veinsmobility,17.5,0,27126.5,27696,967.049,2045.3,569
RSUExampleScenario.node[2173].veinsmobility,15.65,0,27619.5,27696.5,177.632,650.379,76.5
RSUExampleScenario.node[1208].veinsmobility,16.25,0,27344,27696.5,700.774,1751.73,352
RSUExampleScenario.node[1998].veinsmobility,15.6633,0,27568.5,27696.5,262.439,1033.13,127.5
RSUExampleScenario.node[1952].veinsmobility,16.25,0,27553,27697.5,360.295,1149.1,144
RSUExampleScenario.node[1113].veinsmobility,15.5,0,27315.5,27697.5,668.501,1479.53,381.5
RSUExampleScenario.node[2215].veinsmobility,15.2612,0,27632.5,27698,179.73,643.088,65
RSUExampleScenario.node[1571].veinsmobility,16.25,0,27445.5,27698.5,526.301,1358.89,252.5
RSUExampleScenario.node[2191].veinsmobility,14.6667,0,27625,27698.5,164.44,649.884,73
RSUExampleScenario.node[2204].veinsmobility,15.3998,0,27628.5,27698.5,180.754,652.405,69.5
RSUExampleScenario.node[793].veinsmobility,16.25,-4.58081,27221,27698.5,880.329,2056.05,477
RSUExampleScenario.node[1169].veinsmobility,16.0251,0,27331.5,27698.5,737.955,1853.82,366.5
RSUExampleScenario.node[1450].veinsmobility,15,0,27408,27699,504.328,1135.46,290.5
RSUExampleScenario.node[1597].veinsmobility,15.7778,0,27454,27699,401.364,894.088,244.5
RSUExampleScenario.node[2256].veinsmobility,16.5029,4.6557,27644.5,27699.5,172.127,635.433,54.5
RSUExampleScenario.node[2188].veinsmobility,16.354,0,27624.5,27699.5,233.185,885.994,74.5
RSUExampleScenario.node[1974].veinsmobility,16.25,0,27560,27700,312.16,872.044,139.5
RSUExampleScenario.node[1197].veinsmobility,16.5,0,27340.5,27700.5,712.913,1858.54,359.5
RSUExampleScenario.node[2177].veinsmobility,16.5,0,27621,27700.5,248.862,863.451,79
RSUExampleScenario.node[2155].veinsmobility,17.0814,0,27615,27700.5,275.596,911.94,85
RSUExampleScenario.node[1344].veinsmobility,16.25,0,27377,27700.5,664.996,1829.49,323
RSUExampleScenario.node[2062].veinsmobility,16.75,0,27587,27701,228.476,671.428,113.5
RSUExampleScenario.node[1190].veinsmobility,15,0,27338,27701,588.036,1258,362.5
RSUExampleScenario.node[1131].veinsmobility,15.65,0,27320.5,27701,751.148,1852.5,380
RSUExampleScenario.node[2106].veinsmobility,16.2,0,27600,27701.5,221.946,678.418,101
RSUExampleScenario.node[1251].veinsmobility,14.9333,0,27355.5,27701.5,665.413,1856.31,345.5
RSUExampleScenario.node[1916].veinsmobility,15.6624,0,27540,27702,339.525,1040.22,161.5
RSUExampleScenario.node[1859].veinsmobility,21.25,0,27525.5,27702,429.538,1445.22,176
RSUExampleScenario.node[1614].veinsmobility,15.0563,-0.998313,27458.5,27702,393.643,930.117,243
RSUExampleScenario.node[1518].veinsmobility,16.8984,0,27430.5,27702.5,629.578,1734.76,271.5
RSUExampleScenario.node[2032].veinsmobility,16.9,0,27578.5,27702.5,275.849,790.64,123.5
RSUExampleScenario.node[1827].veinsmobility,15.7353,0,27515.5,27703,381.278,1345.3,187
RSUExampleScenario.node[1124].veinsmobility,16.1306,0,27318,27703,643.141,1314.53,384.5
RSUExampleScenario.node[1925].veinsmobility,15.5449,0,27541.5,27703.5,307.351,1011.44,161.5
RSUExampleScenario.node[2053].veinsmobility,16.2948,0,27584.5,27704.5,274.908,986.601,119.5
RSUExampleScenario.node[2055].veinsmobility,21.8724,0,27585,27705.5,359.268,1291.85,120
RSUExampleScenario.node[1992].veinsmobility,16.2822,0,27566,27705.5,321.874,880.845,139
RSUExampleScenario.node[1642].veinsmobility,15.3534,-0.344271,27466.5,27705.5,410.434,873.969,238.5
RSUExampleScenario.node[1845].veinsmobility,15.1245,0,27520,27706,341,937.218,185.5
RSUExampleScenario.node[1280].veinsmobility,18.1376,0,27361,27706,697.739,1761.66,344.5
RSUExampleScenario.node[2439].veinsmobility,13.7493,6.21944,27695.5,27706.5,35.1871,113.465,10.5
RSUExampleScenario.node[1433].veinsmobility,16,0,27401.5,27706.5,582.227,1546.05,304.5
RSUExampleScenario.node[2036].veinsmobility,15.0298,0,27579.5,27707.5,295.317,904.806,127.5
RSUExampleScenario.node[2067].veinsmobility,16.6662,0,27590,27708,304.967,876.675,117.5
RSUExampleScenario.node[1235].veinsmobility,15.684,-2.32573,27350.5,27708,683.288,1857.16,357
RSUExampleScenario.node[1315].veinsmobility,16.5407,-2.17785,27371,27708,702.393,1879.77,336.5
RSUExampleScenario.node[1196].veinsmobility,16.2,0,27340,27708.5,701.807,1752.64,368
RSUExampleScenario.node[2003].veinsmobility,15.65,0,27570,27708.5,284.645,985.165,138
RSUExampleScenario.node[2186].veinsmobility,21.8636,0,27624.5,27709,224.675,682.212,84
RSUExampleScenario.node[2213].veinsmobility,16.25,0,27632,27709.5,199.608,675.53,77
RSUExampleScenario.node[695].veinsmobility,21.5293,0,27187,27709.5,971.036,2449.57,522
RSUExampleScenario.node[2266].veinsmobility,16.25,5.5,27647,27710,194.748,882.813,62.5
RSUExampleScenario.node[1574].veinsmobility,15.1412,0,27446,27710.5,515.347,1343.88,264
RSUExampleScenario.node[1245].veinsmobility,15.0865,0,27353.5,27710.5,650.043,1499.93,356.5
RSUExampleScenario.node[1731].veinsmobility,15.3487,-0.571796,27489,27711,390.578,950.891,221.5
RSUExampleScenario.node[1835].veinsmobility,16.25,0,27518.5,27712,360.024,808.239,193
RSUExampleScenario.node[1796].veinsmobility,15.7049,0,27507.5,27712,423.604,1261.18,204
RSUExampleScenario.node[2190].veinsmobility,18.0065,0,27625,27712,207.65,693.414,86.5
RSUExampleScenario.node[2219].veinsmobility,15.6939,4.77087,27633.5,27712,229.22,992.407,78
RSUExampleScenario.node[847].veinsmobility,17.1212,0,27233.5,27712,881.612,2096.4,478
RSUExampleScenario.node[2268].veinsmobility,16.5462,2.99944,27647.5,27714,193.476,689.473,66
RSUExampleScenario.node[2093].veinsmobility,15.7388,0,27596.5,27714.5,234.574,798.154,117.5
RSUExampleScenario.node[2014].veinsmobility,21.9686,0,27572.5,27715,349.855,1070.33,142
RSUExampleScenario.node[1132].veinsmobility,15.5196,-1.82358,27320.5,27715,733.809,2005.91,394
RSUExampleScenario.node[2159].veinsmobility,17.6363,0,27616,27715.5,233.677,683.607,99
RSUExampleScenario.node[2283].veinsmobility,15.0296,3.5,27652,27715.5,192.059,863.497,63
RSUExampleScenario.node[1269].veinsmobility,15.3,0,27360,27716,683.978,1912.45,355.5
RSUExampleScenario.node[1815].veinsmobility,21.1276,0,27514,27716,437.591,1070.08,201.5
RSUExampleScenario.node[2271].veinsmobility,16.25,2.58226,27648.5,27716.5,191.049,692.734,67.5
RSUExampleScenario.node[954].veinsmobility,15.5,0,27267,27717,799.038,2009.34,449.5
RSUExampleScenario.node[2296].veinsmobility,15.7594,5.5,27655,27717,192.507,884.822,61.5
RSUExampleScenario.node[1881].veinsmobility,20.6706,0,27533,27717.5,401.934,1071.11,184
RSUExampleScenario.node[2282].veinsmobility,16.6799,2.73796,27652,27717.5,188.186,691.378,65
RSUExampleScenario.node[2196].veinsmobility,15.4171,0,27626.5,27718,208.282,800.803,91
RSUExampleScenario.node[2068].veinsmobility,20.9976,0,27590,27718.5,325.653,1060.96,128
RSUExampleScenario.node[2335].veinsmobility,18.4984,6.9,27667,27718.5,172.762,677.375,51
RSUExampleScenario.node[520].veinsmobility,22.0382,0,27141,27718.5,1062.84,2447.34,577
RSUExampleScenario.node[2281].veinsmobility,15.4817,2.5304,27652,27719.5,192.587,801.883,67
RSUExampleScenario.node[2277].veinsmobility,15.7608,0,27651,27721,205.22,887.164,69.5
RSUExampleScenario.node[2156].veinsmobility,20.3615,0,27615.5,27721.5,294.696,1069.33,105.5
RSUExampleScenario.node[1506].veinsmobility,17.1427,0,27426.5,27721.5,637.288,1844.51,294.5
RSUExampleScenario.node[1937].veinsmobility,21,0,27547.5,27722.5,409.406,1070.78,174.5
RSUExampleScenario.node[2187].veinsmobility,21.5699,1.46642,27624.5,27723,283.996,1058.78,98
RSUExampleScenario.node[2315].veinsmobility,16.25,6.54738,27662,27723,193.232,791.995,60.5
RSUExampleScenario.node[1277].veinsmobility,15.85,-0.399994,27360,27723.5,678.304,1943.06,363
RSUExampleScenario.node[2137].veinsmobility,21.603,0,27608,27724,297.007,1080.74,115.5
RSUExampleScenario.node[2038].veinsmobility,16.4633,0,27580.5,27724,288.783,1048.19,143
RSUExampleScenario.node[2044].veinsmobility,16.9,0,27582,27726,312.17,1044.41,143.5
RSUExampleScenario.node[1779].veinsmobility,18.5,0,27503,27726.5,474.724,1105.63,223
RSUExampleScenario.node[2165].veinsmobility,17.5,0,27617,27726.5,256.209,864.13,109
RSUExampleScenario.node[1791].veinsmobility,18.5,0,27507,27726.5,429.185,1132.22,219
RSUExampleScenario.node[2041].veinsmobility,18.4781,-2.97094,27581,27726.5,319.618,980.104,145
RSUExampleScenario.node[2017].veinsmobility,18.1819,0,27573,27727.5,328.285,974.372,154
RSUExampleScenario.node[2130].veinsmobility,16.505,0,27606.5,27728,278.37,809.305,121
RSUExampleScenario.node[1248].veinsmobility,19.3063,0,27355,27728,679.902,1493.41,372.5
RSUExampleScenario.node[2317].veinsmobility,16.25,0,27662,27728,205.346,880.768,65.5
