Module,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170522-14:10:11-11244_maxSpeed,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170522-14:10:11-11244_minSpeed,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170522-14:10:11-11244_startTime,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170522-14:10:11-11244_stopTime,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170522-14:10:11-11244_totalCO2Emission,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170522-14:10:11-11244_totalDistance,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170522-14:10:11-11244_totalTime
RSUExampleScenario.node[1775].veinsmobility,21.9,0,27501.5,27617,322.226,909.25,115
RSUExampleScenario.node[1965].veinsmobility,16.25,3.5,27557.5,27617.5,201.374,859.047,59.5
RSUExampleScenario.node[2012].veinsmobility,16.9,0,27571.5,27618,121.501,275.847,46
RSUExampleScenario.node[1530].veinsmobility,20.8745,0,27433,27618,502.938,1406.87,184.5
RSUExampleScenario.node[1570].veinsmobility,18.6366,0,27445,27618.5,425.41,1203.82,173
RSUExampleScenario.node[1659].veinsmobility,18.1701,0,27471.5,27618.5,325.899,979.05,146.5
RSUExampleScenario.node[1826].veinsmobility,17.5,0,27515.5,27618.5,230.439,620.42,102.5
RSUExampleScenario.node[1781].veinsmobility,18.0801,0,27503.5,27619,299.552,993.25,115
RSUExampleScenario.node[1267].veinsmobility,15.3,0,27360,27619.5,515.204,1568.6,259
RSUExampleScenario.node[1607].veinsmobility,16.3277,0,27457.5,27619.5,338.455,982.273,161.5
RSUExampleScenario.node[1711].veinsmobility,15.65,0,27484.5,27619.5,255.56,624.571,134.5
RSUExampleScenario.node[1783].veinsmobility,19.25,0,27504.5,27619.5,312.068,1003.08,114.5
RSUExampleScenario.node[1922].veinsmobility,16.5231,2.52311,27541,27619.5,222.872,1066.93,78
RSUExampleScenario.node[1886].veinsmobility,19,0,27534,27620,271.091,912.548,85.5
RSUExampleScenario.node[1229].veinsmobility,16.0933,0,27349,27620.5,520.165,1605.67,271
RSUExampleScenario.node[2045].veinsmobility,16.25,0,27583,27620.5,107.729,282.19,37
RSUExampleScenario.node[1847].veinsmobility,16.1615,0,27520.5,27621.5,223.707,626.854,100.5
RSUExampleScenario.node[1549].veinsmobility,18.75,0,27437.5,27622,430.174,1240.82,184
RSUExampleScenario.node[1682].veinsmobility,15.527,0,27479,27622,265.346,658.417,142.5
RSUExampleScenario.node[1803].veinsmobility,18.2858,0,27509,27622,276.692,999.539,112.5
RSUExampleScenario.node[2081].veinsmobility,16.25,3.30127,27593.5,27622.5,100.62,280.996,28.5
RSUExampleScenario.node[1664].veinsmobility,15.5232,0,27473.5,27622.5,317.481,986.104,148.5
RSUExampleScenario.node[973].veinsmobility,16.25,0,27274,27622.5,664.326,1629.79,348
RSUExampleScenario.node[2009].veinsmobility,16.25,4.03251,27571,27623,160.051,618.844,51.5
RSUExampleScenario.node[1753].veinsmobility,16.9,0,27495.5,27623,259.221,657.086,127
RSUExampleScenario.node[1795].veinsmobility,20.65,0,27507.5,27623.5,312.899,916.12,115.5
RSUExampleScenario.node[1080].veinsmobility,16.25,0,27307,27624,623.308,1629.19,316.5
RSUExampleScenario.node[1858].veinsmobility,19.25,0,27525.5,27624,259.658,983.929,98
RSUExampleScenario.node[2079].veinsmobility,15.65,3.2358,27593,27624.5,96.6755,281.706,31
RSUExampleScenario.node[1804].veinsmobility,18.15,0,27509.5,27624.5,274.558,976.255,114.5
RSUExampleScenario.node[1089].veinsmobility,16.25,-1.36433,27309.5,27624.5,608.631,1491.55,314.5
RSUExampleScenario.node[1923].veinsmobility,17.6659,1.67399,27541,27625,241.967,928.238,83.5
RSUExampleScenario.node[1807].veinsmobility,19.4,0,27511,27625.5,271.837,974.314,114
RSUExampleScenario.node[1717].veinsmobility,15.7269,0,27486,27625.5,259.545,665.252,139
RSUExampleScenario.node[1414].veinsmobility,16.25,-4.65252,27397,27626,470.127,1245.39,228.5
RSUExampleScenario.node[1302].veinsmobility,16.25,-11.7687,27367,27626,627.811,1646.95,258.5
RSUExampleScenario.node[898].veinsmobility,16.25,0,27252,27627.5,714.534,1844.6,375
RSUExampleScenario.node[1059].veinsmobility,16.9359,0,27301,27627.5,660.874,1847.09,326
RSUExampleScenario.node[508].veinsmobility,18.5982,0,27136.5,27627.5,895.283,2484.71,490.5
RSUExampleScenario.node[1820].veinsmobility,19.4,0,27514.5,27628,267.831,961.941,113
RSUExampleScenario.node[1812].veinsmobility,18.523,0,27513,27628,233.686,771.905,114.5
RSUExampleScenario.node[1996].veinsmobility,15.65,1.90601,27567.5,27628.5,165.801,663.985,60.5
RSUExampleScenario.node[1832].veinsmobility,19.3321,0,27517.5,27629,232.902,779.581,111
RSUExampleScenario.node[1704].veinsmobility,16,0,27483,27629.5,299.404,881.542,146
RSUExampleScenario.node[911].veinsmobility,16.25,-3.55625,27255.5,27629.5,698.678,1874.07,373.5
RSUExampleScenario.node[1970].veinsmobility,13.888,0,27558.5,27630,126.444,275.496,71
RSUExampleScenario.node[1814].veinsmobility,18.3873,0,27513.5,27630,275.566,989.34,116
RSUExampleScenario.node[1315].veinsmobility,16.308,0,27371,27630,580.559,1865.85,258.5
RSUExampleScenario.node[1990].veinsmobility,16.5,0,27564.5,27630,210.146,880.252,65
RSUExampleScenario.node[2142].veinsmobility,16.7273,6.9,27609.5,27630.5,89.0978,275.887,20.5
RSUExampleScenario.node[1062].veinsmobility,16.25,0,27301.5,27630.5,639.031,1845.03,328.5
RSUExampleScenario.node[1611].veinsmobility,21,0,27458.5,27631,413.823,1312.31,172
RSUExampleScenario.node[1780].veinsmobility,16.9,0,27503.5,27631,292.529,873.349,127
RSUExampleScenario.node[1829].veinsmobility,18.0556,0,27516.5,27631.5,266.726,979.08,114.5
RSUExampleScenario.node[2002].veinsmobility,16.25,1.34236,27569.5,27631.5,203.547,837.782,61.5
RSUExampleScenario.node[1691].veinsmobility,21.4848,-0.608859,27480.5,27632.5,377.044,1298.16,151.5
RSUExampleScenario.node[1865].veinsmobility,15.65,0,27527,27633.5,217.787,495.152,106
RSUExampleScenario.node[1121].veinsmobility,22.1925,0,27316.5,27633.5,683.72,1610.35,316.5
RSUExampleScenario.node[1842].veinsmobility,19.25,0,27519.5,27633.5,270.284,767.693,113.5
RSUExampleScenario.node[1621].veinsmobility,16.25,0,27460.5,27634,327.047,902.619,173
RSUExampleScenario.node[1445].veinsmobility,23.15,0,27407,27634.5,591.782,1616.84,227
RSUExampleScenario.node[1838].veinsmobility,20.5,0,27519,27634.5,270.454,767.072,115
RSUExampleScenario.node[1653].veinsmobility,15,0,27471,27635,295.603,650.714,163.5
RSUExampleScenario.node[1226].veinsmobility,22.67,-12.8251,27348,27635,723.25,1611.1,286.5
RSUExampleScenario.node[1848].veinsmobility,18.15,0,27520.5,27635.5,252.94,986.092,114.5
RSUExampleScenario.node[1821].veinsmobility,17.75,0,27515,27635.5,228.676,659.493,120
RSUExampleScenario.node[1874].veinsmobility,16.25,0,27530.5,27635.5,220.675,486.936,104.5
RSUExampleScenario.node[1811].veinsmobility,18.1319,0,27513,27635.5,260.505,764.232,122
RSUExampleScenario.node[2046].veinsmobility,13.5876,0.654904,27583,27636,122.898,342.97,52.5
RSUExampleScenario.node[1896].veinsmobility,19.9213,0,27535.5,27636,256.271,771.431,100
RSUExampleScenario.node[1760].veinsmobility,16.25,0,27497,27636.5,291.929,932.691,139
RSUExampleScenario.node[1669].veinsmobility,15.6807,0,27475.5,27637,294.32,628.215,161
RSUExampleScenario.node[1956].veinsmobility,18.8848,0,27554.5,27637,206.427,763.297,82
RSUExampleScenario.node[1822].veinsmobility,18.4935,0,27515,27637,269.417,772.874,121.5
RSUExampleScenario.node[1901].veinsmobility,17.2801,0,27537,27637.5,223.244,661.729,100
RSUExampleScenario.node[1808].veinsmobility,16.25,0,27511.5,27638,259.694,689.518,126
RSUExampleScenario.node[1813].veinsmobility,16.25,0,27513.5,27638,283.625,875.674,124
RSUExampleScenario.node[1869].veinsmobility,18.0025,0,27528,27638,241.261,769.936,109.5
RSUExampleScenario.node[1770].veinsmobility,15.65,0,27499.5,27638.5,287.652,691.791,138.5
RSUExampleScenario.node[945].veinsmobility,16.0364,-0.314347,27265,27638.5,701.361,1853.72,373
RSUExampleScenario.node[1882].veinsmobility,18.9718,0,27533,27638.5,246.892,762.837,105
RSUExampleScenario.node[1946].veinsmobility,15.5,0,27551.5,27639,195.134,496.41,87
RSUExampleScenario.node[1988].veinsmobility,19.25,0,27564,27639,202.6,767.454,74.5
RSUExampleScenario.node[1941].veinsmobility,15.65,0,27549.5,27639.5,211.173,752.236,89.5
RSUExampleScenario.node[1880].veinsmobility,19.25,0,27532,27639.5,248.954,771.574,107
RSUExampleScenario.node[1879].veinsmobility,15.8366,0,27532,27640,240.421,690.324,107.5
RSUExampleScenario.node[1024].veinsmobility,15.65,0,27292.5,27640,653.265,1845.87,347
RSUExampleScenario.node[2024].veinsmobility,19.352,1.24698,27575.5,27640,197.761,769.895,64
RSUExampleScenario.node[1891].veinsmobility,18.444,0,27535,27640.5,248.299,780.34,105
RSUExampleScenario.node[1800].veinsmobility,15.65,-0.923412,27508,27641,264.591,693.563,132.5
RSUExampleScenario.node[1893].veinsmobility,16.0461,0,27535.5,27641,224.925,489.069,105
RSUExampleScenario.node[2026].veinsmobility,15.8467,0.931833,27575.5,27641.5,203.883,859.839,65.5
RSUExampleScenario.node[1878].veinsmobility,15.9552,0,27532,27642,229.5,648.334,109.5
RSUExampleScenario.node[1890].veinsmobility,15.7536,0,27535,27642,242.564,693.875,106.5
RSUExampleScenario.node[2005].veinsmobility,18.0509,0,27570.5,27642,193.299,767.787,71
RSUExampleScenario.node[1953].veinsmobility,19.1124,0,27554,27642,216.165,772.524,87.5
RSUExampleScenario.node[2048].veinsmobility,19.25,4.59743,27583.5,27643,193.554,772.017,59
RSUExampleScenario.node[1976].veinsmobility,18.8966,0,27561,27643,214.897,767.115,81.5
RSUExampleScenario.node[1995].veinsmobility,16.75,0,27567.5,27644,172.912,493.153,76
RSUExampleScenario.node[2086].veinsmobility,18.75,5.7,27595,27644.5,182.885,669.031,49
RSUExampleScenario.node[1732].veinsmobility,19.7269,0,27489.5,27644.5,390.671,1418.28,154.5
RSUExampleScenario.node[1966].veinsmobility,15.9108,0,27558,27645,211.846,770.887,86.5
RSUExampleScenario.node[1074].veinsmobility,15.4988,0,27305,27645,629.235,1830.57,339.5
RSUExampleScenario.node[2021].veinsmobility,15.69,0,27574,27645,213.264,888.76,70.5
RSUExampleScenario.node[1974].veinsmobility,16.25,1.74834,27560,27645.5,223.229,877.622,85
RSUExampleScenario.node[2072].veinsmobility,18.0185,5.4,27590.5,27646,170.426,764.572,55
RSUExampleScenario.node[2083].veinsmobility,16.25,6.9,27594.5,27647,175.427,692.665,52
RSUExampleScenario.node[2057].veinsmobility,16.9,4.12949,27585.5,27647,189.534,754.739,61
RSUExampleScenario.node[1679].veinsmobility,19.3964,0,27478,27647,421.277,1296.56,168.5
RSUExampleScenario.node[2018].veinsmobility,15.5,0,27573.5,27647.5,168.881,481.713,73.5
RSUExampleScenario.node[2078].veinsmobility,18.0254,6.9,27592.5,27647.5,174.943,775.132,54.5
RSUExampleScenario.node[2066].veinsmobility,18,4.59907,27589.5,27648.5,177.098,773.906,58.5
RSUExampleScenario.node[831].veinsmobility,16.1141,0,27230,27649,726.91,1739.22,418.5
RSUExampleScenario.node[1494].veinsmobility,19.25,0,27423.5,27649,490.889,1561.14,225
RSUExampleScenario.node[2047].veinsmobility,16.1693,0,27583.5,27649.5,157.487,486.378,65.5
RSUExampleScenario.node[1657].veinsmobility,18.977,0,27471,27649.5,428.642,1295.73,178
RSUExampleScenario.node[2111].veinsmobility,20.5,5.95459,27600.5,27649.5,193.831,779.199,48.5
RSUExampleScenario.node[1484].veinsmobility,19.4,-1.03567,27420,27649.5,531.06,1574.44,229
RSUExampleScenario.node[1955].veinsmobility,14.7124,0,27554.5,27649.5,202.093,857.671,94.5
RSUExampleScenario.node[2069].veinsmobility,18.319,3.5826,27590,27650,180.231,783.21,59.5
RSUExampleScenario.node[1431].veinsmobility,18.8008,0,27401.5,27650,491.106,1640.06,248
RSUExampleScenario.node[1692].veinsmobility,18.4019,0,27480.5,27650.5,420.842,1308.85,169.5
RSUExampleScenario.node[704].veinsmobility,16.1444,-1.02951,27190,27650.5,862.031,2310.1,460
RSUExampleScenario.node[2065].veinsmobility,15.65,6.08894,27589.5,27651.5,169.124,752.801,61.5
RSUExampleScenario.node[1897].veinsmobility,18.1562,0,27535.5,27651.5,287.324,980.859,115.5
RSUExampleScenario.node[690].veinsmobility,16.9816,0,27186,27651.5,936.617,2660.01,465
RSUExampleScenario.node[1498].veinsmobility,22.5,0,27424,27652,517.588,1322.47,227.5
RSUExampleScenario.node[2016].veinsmobility,15.0563,0,27573,27652,175.326,489.308,78.5
RSUExampleScenario.node[1676].veinsmobility,18.1025,0,27477,27652,413.126,1313.05,174.5
RSUExampleScenario.node[1971].veinsmobility,15.65,0,27558.5,27652,218.891,868.126,93
RSUExampleScenario.node[1392].veinsmobility,21.25,0,27390.5,27652.5,524.467,1327.34,261.5
RSUExampleScenario.node[2241].veinsmobility,12.992,5.4,27641,27653,38.4441,109.374,11.5
RSUExampleScenario.node[1798].veinsmobility,19.25,0,27508,27653,316.858,969.159,144.5
RSUExampleScenario.node[2099].veinsmobility,18,4.60299,27599,27653,168.345,765.101,53.5
RSUExampleScenario.node[1681].veinsmobility,16.8391,0,27478.5,27654,411.544,1365.35,175
RSUExampleScenario.node[1395].veinsmobility,17.8238,-2.88228,27392,27654,526.637,1325.11,261.5
RSUExampleScenario.node[1904].veinsmobility,19.4,0,27537.5,27654,289.73,973.709,116
RSUExampleScenario.node[1831].veinsmobility,18.5474,0,27517.5,27654,365.792,1308.34,136
RSUExampleScenario.node[1052].veinsmobility,16,0,27299,27654,628.53,1653.36,354.5
RSUExampleScenario.node[2136].veinsmobility,15.8627,4.60634,27608,27654.5,128.435,495.488,46
RSUExampleScenario.node[2114].veinsmobility,18.5598,4.62751,27601,27654.5,178.171,778.152,53
RSUExampleScenario.node[2128].veinsmobility,18,6.9,27605.5,27655,168.044,776.661,49
RSUExampleScenario.node[707].veinsmobility,15.5234,0,27192,27655,858.796,2320.78,462.5
RSUExampleScenario.node[2135].veinsmobility,19.9009,6.9,27607.5,27655.5,183.767,779.054,47.5
RSUExampleScenario.node[525].veinsmobility,16.3072,0,27142,27655.5,999.766,2660.49,513
RSUExampleScenario.node[2116].veinsmobility,15.65,6.9,27602,27656,168.881,696.021,53.5
RSUExampleScenario.node[1390].veinsmobility,16.25,0,27389.5,27656,524.973,1314.64,266
RSUExampleScenario.node[2133].veinsmobility,19.5318,6.9,27607,27656,168.258,749.353,48.5
RSUExampleScenario.node[1538].veinsmobility,16.6019,-0.685669,27434,27656.5,442.841,1331.37,222
RSUExampleScenario.node[1776].veinsmobility,19.6404,-1.02457,27502,27656.5,383.53,1301.69,154
RSUExampleScenario.node[2164].veinsmobility,15.7575,5.9,27617,27657,124.453,497.675,39.5
RSUExampleScenario.node[2124].veinsmobility,19.3373,6.9,27604.5,27657,173.656,777.602,52
RSUExampleScenario.node[2131].veinsmobility,18.578,6.9,27606.5,27657.5,174.549,782.466,50.5
RSUExampleScenario.node[1749].veinsmobility,16.7701,0,27495,27658,372.578,1373.13,162.5
RSUExampleScenario.node[2141].veinsmobility,18.8432,7.1,27609,27658,171.278,786.351,48.5
RSUExampleScenario.node[1940].veinsmobility,19,0,27549.5,27659.5,293.704,983.805,109.5
RSUExampleScenario.node[2148].veinsmobility,19.25,6.9,27611.5,27659.5,182.75,785.83,47.5
RSUExampleScenario.node[1170].veinsmobility,15.0481,0,27331.5,27660.5,579.09,1297.93,328.5
RSUExampleScenario.node[1490].veinsmobility,15,-2.93454,27421,27662,479.367,1326.47,240.5
RSUExampleScenario.node[1488].veinsmobility,15.9399,-5.87859,27420.5,27663.5,529.48,1308.67,242.5
RSUExampleScenario.node[2153].veinsmobility,18.5988,5.9,27614.5,27663.5,171.291,764.362,48.5
RSUExampleScenario.node[2140].veinsmobility,16.25,6.9,27609,27664,168.091,754.675,54.5
RSUExampleScenario.node[2115].veinsmobility,16.25,6.9,27602,27664.5,185.585,859.804,62
RSUExampleScenario.node[1716].veinsmobility,15.7806,0,27486,27665,399.161,1301.86,178.5
RSUExampleScenario.node[2167].veinsmobility,18.1535,6.9,27617.5,27665.5,172.813,770.455,47.5
RSUExampleScenario.node[2154].veinsmobility,18.128,5.70554,27615,27666,170.85,783.713,50.5
RSUExampleScenario.node[1885].veinsmobility,19.4915,-1.09225,27534,27666.5,385.169,1297.37,132
RSUExampleScenario.node[1856].veinsmobility,19.8636,0,27525,27667,315.456,688.049,141.5
RSUExampleScenario.node[1824].veinsmobility,17.1,0,27515.5,27669,291.829,744.464,153
RSUExampleScenario.node[1678].veinsmobility,20.2332,0,27478,27669,409.966,1068.49,190.5
RSUExampleScenario.node[2181].veinsmobility,18.9894,6.9,27622.5,27669,179.948,768.475,46
RSUExampleScenario.node[1867].veinsmobility,16.25,0,27528,27670,271.431,745.439,141.5
RSUExampleScenario.node[1883].veinsmobility,18.2496,0,27533,27670.5,394.622,1293.89,137
RSUExampleScenario.node[1759].veinsmobility,18.9809,0,27497,27671.5,372.273,1050.92,174
RSUExampleScenario.node[2070].veinsmobility,15.4182,0,27590.5,27672,198.694,646.475,81
RSUExampleScenario.node[1889].veinsmobility,16.25,0,27535,27672,261.363,747.206,136.5
RSUExampleScenario.node[1984].veinsmobility,19.0188,0,27563.5,27672,274.45,680.047,108
RSUExampleScenario.node[1906].veinsmobility,15.7847,0,27538.5,27673.5,261.461,754.505,134.5
RSUExampleScenario.node[2011].veinsmobility,19.131,0,27571.5,27674.5,242.632,685.766,102.5
RSUExampleScenario.node[1743].veinsmobility,18.5,0,27493,27675,390.37,1140.4,181.5
RSUExampleScenario.node[1057].veinsmobility,16.3,0,27300,27676,717.709,1928.44,375.5
RSUExampleScenario.node[1420].veinsmobility,15.65,0,27398,27677,394.436,800.981,278.5
RSUExampleScenario.node[1928].veinsmobility,18.5583,0,27542.5,27677,284.642,897.47,134
RSUExampleScenario.node[1907].veinsmobility,18.5,0,27539,27678,333.288,1052.66,138.5
RSUExampleScenario.node[1552].veinsmobility,22.5043,-2.57242,27438.5,27678.5,497.037,1091.38,239.5
RSUExampleScenario.node[2209].veinsmobility,18.4713,6.9,27630.5,27679,168.757,765.201,48
RSUExampleScenario.node[1594].veinsmobility,22.1039,0,27452.5,27679.5,478.332,1118.46,226.5
RSUExampleScenario.node[1712].veinsmobility,22.426,-8.26879,27484.5,27680.5,486.515,1108.98,195.5
RSUExampleScenario.node[2161].veinsmobility,15.3761,0,27616.5,27681,128.422,287.171,64
RSUExampleScenario.node[1577].veinsmobility,15,0,27447,27682.5,371.54,1059.04,235
RSUExampleScenario.node[2039].veinsmobility,16,0,27580.5,27683,286.368,877.739,102
RSUExampleScenario.node[2049].veinsmobility,16,0,27583.5,27683,265.939,888.829,99
RSUExampleScenario.node[1520].veinsmobility,16.5082,0,27431.5,27684,421.176,1013.85,252
RSUExampleScenario.node[1546].veinsmobility,16.25,0,27436.5,27685,478.79,1172.17,248
RSUExampleScenario.node[1489].veinsmobility,18.5,0,27421,27685,507.93,1378.13,263.5
RSUExampleScenario.node[1728].veinsmobility,19.5972,-0.506249,27489,27685,468.355,1401.86,195.5
RSUExampleScenario.node[1569].veinsmobility,15.85,-0.503446,27445,27685.5,371.834,821.703,240
RSUExampleScenario.node[2090].veinsmobility,16.25,0,27595.5,27685.5,288.247,865.102,89.5
RSUExampleScenario.node[1559].veinsmobility,15.62,0,27441.5,27686,397.068,1025,244
RSUExampleScenario.node[2129].veinsmobility,15.5316,0,27605.5,27686,225.41,885.702,80
RSUExampleScenario.node[2228].veinsmobility,14.822,0,27637,27686.5,98.5757,273.807,49
RSUExampleScenario.node[2029].veinsmobility,16.25,0,27576.5,27687,241.984,672.827,110
RSUExampleScenario.node[1978].veinsmobility,16.3455,0,27561.5,27687,247.302,676.364,125
RSUExampleScenario.node[1899].veinsmobility,22.5,-11.2158,27536,27687.5,452.582,1101.88,151
RSUExampleScenario.node[1987].veinsmobility,15.6539,0,27564,27687.5,234.288,656.329,123
RSUExampleScenario.node[1119].veinsmobility,22.25,0,27316.5,27687.5,872.122,2505.1,370.5
RSUExampleScenario.node[909].veinsmobility,16.5417,0,27254.5,27688,782.607,1757.71,433
RSUExampleScenario.node[2042].veinsmobility,15.0825,1.74714,27581,27688,293.362,1066,106.5
RSUExampleScenario.node[1584].veinsmobility,15.75,-0.18708,27449.5,27688.5,410.534,1015.45,238.5
RSUExampleScenario.node[1994].veinsmobility,16.406,0,27567,27688.5,277.775,870.85,121
RSUExampleScenario.node[1764].veinsmobility,19.58,0,27498,27688.5,423.741,1145.33,190
RSUExampleScenario.node[2051].veinsmobility,17.8835,0,27584,27689,286.91,864.7,104.5
RSUExampleScenario.node[1908].veinsmobility,16.25,0,27539,27689,271.703,650.279,149.5
RSUExampleScenario.node[1977].veinsmobility,17.1,0,27561.5,27689,254.371,639.304,127
RSUExampleScenario.node[2037].veinsmobility,15.5,0,27580,27689.5,233.699,686.478,109
RSUExampleScenario.node[1968].veinsmobility,17.2669,0,27558,27690,303.14,920.658,131.5
RSUExampleScenario.node[1534].veinsmobility,16.6472,-13.1091,27433.5,27690,534.837,915.634,256
RSUExampleScenario.node[1618].veinsmobility,21.6807,0,27459,27690,551.477,1604.51,230.5
RSUExampleScenario.node[1895].veinsmobility,16.25,0,27535.5,27690.5,279.553,638.631,154.5
RSUExampleScenario.node[1565].veinsmobility,14.5721,0,27444,27691,404.97,1034.83,246.5
RSUExampleScenario.node[2028].veinsmobility,15.7736,0,27576,27691,239.058,640.869,114.5
RSUExampleScenario.node[1642].veinsmobility,15.8193,0,27466.5,27691,380.822,840.781,224
RSUExampleScenario.node[1963].veinsmobility,19.25,0,27557,27691,329.771,1117.23,133.5
RSUExampleScenario.node[2152].veinsmobility,16.2883,0,27613,27691,249.352,875.545,77.5
RSUExampleScenario.node[2192].veinsmobility,15,0,27625,27691.5,187.271,858.208,66
RSUExampleScenario.node[1561].veinsmobility,15.6387,0,27443,27692,454.016,1324.04,248.5
RSUExampleScenario.node[2008].veinsmobility,16.25,0,27571,27692,242.757,639.037,120.5
RSUExampleScenario.node[2019].veinsmobility,16.9879,0,27573.5,27692,262.746,653.64,118
RSUExampleScenario.node[1592].veinsmobility,16.1173,0,27452,27692,412.78,898.853,239.5
RSUExampleScenario.node[2138].veinsmobility,15.65,0,27608,27692.5,204.15,634.667,84
RSUExampleScenario.node[1877].veinsmobility,16.25,0,27531,27693,356.646,1119.17,161.5
RSUExampleScenario.node[1597].veinsmobility,16,0,27454,27693,400.748,900.353,238.5
RSUExampleScenario.node[2149].veinsmobility,15.4156,0,27611.5,27693,254.751,842.848,81
RSUExampleScenario.node[1951].veinsmobility,16.4217,0,27553,27693,290.717,1060.66,139.5
RSUExampleScenario.node[1616].veinsmobility,15.65,0,27459,27693.5,396.602,1013.62,234
RSUExampleScenario.node[2155].veinsmobility,17.5,0,27615,27693.5,264.819,894.327,78
RSUExampleScenario.node[2199].veinsmobility,16.7237,0,27627,27694,194.69,638.259,66.5
RSUExampleScenario.node[1068].veinsmobility,15.6929,-0.275685,27303,27694,681.871,1307.08,390.5
RSUExampleScenario.node[2098].veinsmobility,15.0839,0,27598.5,27694.5,209.2,640.099,95.5
RSUExampleScenario.node[2160].veinsmobility,15.0988,0,27616,27694.5,168.532,635.489,78
RSUExampleScenario.node[2146].veinsmobility,15.5648,0,27610.5,27694.5,254.159,874.562,83.5
RSUExampleScenario.node[1223].veinsmobility,23,0,27348,27694.5,852.67,2670.28,346
RSUExampleScenario.node[1975].veinsmobility,17.5,0,27560,27694.5,293.202,1029.33,134
RSUExampleScenario.node[1758].veinsmobility,21.4998,0,27496.5,27695,478.206,1329.17,198
RSUExampleScenario.node[2107].veinsmobility,15.05,0,27600,27695.5,217.582,700.733,95
RSUExampleScenario.node[2240].veinsmobility,16.5731,6.31774,27641,27695.5,169.879,636.252,54
RSUExampleScenario.node[520].veinsmobility,22.0382,-0.573854,27141,27695.5,1062.06,2440.76,554
RSUExampleScenario.node[2178].veinsmobility,16.9,0,27622,27696,179.864,639.63,73.5
RSUExampleScenario.node[1837].veinsmobility,15,0,27518.5,27696,320.132,909.747,177
RSUExampleScenario.node[1432].veinsmobility,20.3415,0,27401.5,27696,733.629,2635.5,294
RSUExampleScenario.node[2173].veinsmobility,15.65,0,27619.5,27696.5,174.134,645.92,76.5
RSUExampleScenario.node[1952].veinsmobility,16.25,0,27553,27697,361.718,1127.41,143.5
RSUExampleScenario.node[1305].veinsmobility,15.5,0,27368.5,27697,666.926,1873.86,328
RSUExampleScenario.node[2184].veinsmobility,16.5,0,27623.5,27697,239.493,871.015,73
RSUExampleScenario.node[2256].veinsmobility,16.25,4.6557,27644.5,27698,161.209,634.826,53
RSUExampleScenario.node[1614].veinsmobility,14.6905,0,27458.5,27698,400.789,920.919,239
RSUExampleScenario.node[1339].veinsmobility,16.25,0,27376,27698,670.761,1857.77,321.5
RSUExampleScenario.node[1571].veinsmobility,16.9,0,27445.5,27698.5,512.763,1360.41,252.5
RSUExampleScenario.node[2191].veinsmobility,14.6712,0,27625,27698.5,165.399,649.728,73
RSUExampleScenario.node[1631].veinsmobility,15.59,0,27463.5,27698.5,436.881,1163.92,234.5
RSUExampleScenario.node[1240].veinsmobility,21.3379,0,27352,27698.5,762.246,2646.74,346
RSUExampleScenario.node[1998].veinsmobility,15.2064,0,27568.5,27698.5,261.397,1061.72,129.5
RSUExampleScenario.node[2204].veinsmobility,15.3998,0,27628.5,27699,183.186,653.027,70
RSUExampleScenario.node[1131].veinsmobility,15.1717,0,27320.5,27699,726.917,1852.92,378
RSUExampleScenario.node[1032].veinsmobility,21.934,-0.4504,27294,27699,873.425,2795.76,404.5
RSUExampleScenario.node[1845].veinsmobility,16.2146,0,27520,27699.5,327.245,946.45,179
RSUExampleScenario.node[847].veinsmobility,16.4992,0,27233.5,27699.5,856.959,2098.13,465.5
RSUExampleScenario.node[2067].veinsmobility,17.0743,0,27590,27700,306.262,872.546,109.5
RSUExampleScenario.node[1333].veinsmobility,20.3102,0,27375,27700,748.503,2653.59,324.5
RSUExampleScenario.node[2215].veinsmobility,15.9107,0,27632.5,27700.5,172.541,644.366,67.5
RSUExampleScenario.node[1111].veinsmobility,15.3958,-3.95978,27314.5,27700.5,762.577,1888.18,385.5
RSUExampleScenario.node[1344].veinsmobility,16.75,0,27377,27700.5,652.284,1837.04,323
RSUExampleScenario.node[1208].veinsmobility,15.748,0,27344,27701,725.828,1754.78,356.5
RSUExampleScenario.node[2177].veinsmobility,16.0105,0,27621,27701,246.534,857.346,79.5
RSUExampleScenario.node[2062].veinsmobility,16.75,0,27587,27701.5,229.261,672.322,114
RSUExampleScenario.node[1113].veinsmobility,15.4383,0,27315.5,27701.5,654.805,1473.34,385.5
RSUExampleScenario.node[1816].veinsmobility,22.5,0,27514,27702,460.468,1435.2,187.5
RSUExampleScenario.node[1731].veinsmobility,15.5455,0,27489,27702,371.184,943.255,212.5
RSUExampleScenario.node[1518].veinsmobility,17.1942,0,27430.5,27702,600.141,1732.22,271
RSUExampleScenario.node[1827].veinsmobility,15.7353,0,27515.5,27703,374.355,1333.38,187
