Module;maxSpeed;minSpeed;startTime;stopTime;totalCO2Emission;totalDistance;totalTime
593;15.4773;0;27088.5;27363;529.448;1768.03;274
1706;15.5178;0;27252;27363;239.672;674.623;110.5
1921;15.5727;0;27284;27363.5;190.927;660.088;79
597;16.4653;0;27089;27363.5;529.583;1776.37;274
1486;21.5724;0;27222;27364;353.11;1093.44;141.5
977;16;0;27145;27364;401.173;893.124;218.5
1756;15.3794;0;27259;27364;219.792;684.475;104.5
760;17.0699;0;27110;27364;525.286;1219.64;253.5
1480;16.3806;0;27221;27364;315.194;1002.33;142.5
636;16.179;0;27093.5;27364.5;534.803;1782.1;270.5
903;19;0;27132.5;27365;452.837;1073.5;232
1541;16.6433;0;27232;27365;308.037;1013.51;132.5
1479;21.956;0;27221;27365.5;354.313;1072.66;144
1712;21.6323;0;27253.5;27365.5;319.016;1080.94;111.5
1766;15.0028;0;27260;27365.5;230.789;694.938;105
2024;16.2414;4.38776;27300;27365.5;205.707;867.394;65
1917;15.3958;0;27283;27365.5;163.781;445.22;82
1271;22.9259;0;27187;27366;397.635;1065;178.5
1077;14.7295;0;27161;27366;371.252;846.022;204.5
642;16.25;0;27094;27366;569.152;1967.38;271.5
1545;18.3582;0;27232.5;27366.5;320.816;861.432;133.5
1649;18.1611;0;27246;27366.5;313.451;878.086;120
1371;18.3022;0;27203.5;27366.5;345.051;978.716;162.5
1590;16.5396;0;27237.5;27367;322.341;1208.98;129
773;16.0186;0;27112.5;27367;502.386;1774.67;254
1820;14.9139;0;27268;27367.5;211.516;698.244;99
793;15.4383;0;27116;27367.5;466.343;1227.58;251
1304;20.7393;0;27193.5;27368;364.215;1068.75;174
944;19.4027;0;27139.5;27368;408.992;787.675;228
315;22.6906;-0.313113;27046.5;27368;766.575;2340.51;321
1858;15;0;27274;27368;196.889;591.537;93.5
1729;15.4982;0;27255;27368;257.6;900.761;112.5
2019;17.0378;0;27299;27368;209.506;838.723;68.5
1571;17.5099;0;27235.5;27368.5;315.063;858.624;132.5
1574;17.1577;-2.74528;27236.5;27368.5;304.575;859.099;131.5
1537;18.4542;0;27231;27368.5;303.052;962.115;137
1483;22.47;0;27221.5;27369;375.626;1078.61;147
335;18.75;0;27049.5;27369.5;607.046;1485.03;319.5
1540;18.8009;-2.37352;27232;27369.5;300.038;692.174;137
392;16.25;0;27057.5;27369.5;611.223;1957.68;311.5
1132;16.25;0;27168;27369.5;423.922;1223.68;201
1516;22.6175;0;27226.5;27370;363.628;1086.95;143
408;16.45;0;27060.5;27370;640.112;1559.63;309
1035;19.75;0;27153.5;27370;434.038;1008.46;216
1437;18.5452;0;27214;27370;323.614;789.972;155.5
1161;18.5;0;27173;27370;343.702;772.797;196.5
725;18.5;0;27106;27370.5;516.127;1130.83;264
429;16.25;0;27064;27370.5;626.287;1568.39;306
1006;18.5674;0;27149;27370.5;431.703;1003.97;221
1293;15.1148;0;27191;27371;429.543;1552.82;179.5
1382;15.6279;0;27205;27371;325.546;788.374;165.5
1836;20.6881;0;27271;27371;280.727;861.339;99.5
1359;21.25;0;27202;27371.5;388.324;1129.11;169
1585;21.5043;0;27237.5;27371.5;355.623;1077.25;133.5
1645;22.0186;0;27245.5;27371.5;344.456;1083.16;125.5
416;16.261;0;27061.5;27371.5;609.558;1995.42;309.5
2100;18.4619;1.22136;27311;27371.5;179.165;612.201;60
2007;15.3958;0;27298;27371.5;206.321;845.505;73
1515;20.2943;0;27226.5;27372;297.084;685.319;145
480;16.2904;0;27071;27372;597.805;1537.79;300.5
1845;18.7791;0;27272.5;27372;246.65;780.596;99
1573;18.4444;0;27235.5;27372;321.011;870.064;136
32;16.4291;-2.66665;27006;27372.5;709.977;1787.66;366
1140;18.8813;-0.707077;27168.5;27372.5;380.064;858.924;203.5
1689;19.25;0;27250.5;27373;329.651;954.777;122
1016;18.8657;0;27150;27373;494.616;1542.3;222.5
1878;16.25;3.5;27276.5;27373;293.342;1160.05;96
496;15.5209;-0.680144;27073;27373;577.437;1929.1;299.5
2085;15.4354;0;27309;27373;146.674;454.282;63.5
1282;18.9553;0;27189.5;27373;395.343;989.786;183
1831;16.25;0;27270.5;27373.5;175.264;279.773;102.5
1940;15.65;0;27286.5;27373.5;167.461;281.509;86.5
1503;20.5782;0;27224;27373.5;363.792;1048.48;149
1411;16.6845;0;27209;27373.5;329.216;996.365;164
1286;15.6677;0;27190;27373.5;446.237;1570.04;183
1059;18.6;0;27158;27373.5;415.926;990.961;215
2042;15.145;0;27303;27373.5;199.525;849.203;70
1345;15.1994;0;27199.5;27373.5;355.563;1058.41;173.5
745;21.7561;-1.27771;27108;27374;527.745;1277.63;265.5
875;21.1431;-8.99007;27128.5;27374;576.21;1291.86;245
362;16.25;0;27053.5;27374;649.062;1994.49;320
1790;18.5777;0;27263.5;27374;264.388;792.189;110
1498;16.75;0;27223;27374.5;301.417;992.135;151
1993;15.8035;0;27295;27374.5;222.437;945.091;79
699;16.25;0;27102.5;27374.5;547.779;1590.06;271.5
1472;16;0;27219.5;27374.5;308.679;605.618;154.5
1285;19.25;0;27190;27374.5;368.87;1004.58;184
1240;17.75;0;27182.5;27374.5;361.407;856.88;191.5
1699;16.25;0;27251.5;27374.5;280.031;939.056;122.5
1313;15.6794;0;27194.5;27374.5;384.47;1057.36;179.5
2074;15.65;0;27308;27375;131.784;275.36;66.5
1211;16.5;-0.538467;27179.5;27375;400.285;904.621;195
1441;16.2404;0;27214.5;27375;324.725;988.326;160
558;19.25;-0.64496;27083.5;27375;575.188;1362.34;291
726;21.4235;0;27106;27376;563.493;1308.45;269.5
1730;18.6638;0;27255.5;27376;338.76;1058.51;120
1850;18.2686;0;27273;27376;245.575;755.535;102.5
1265;18.7913;0;27186;27376;394.733;989.21;189.5
1083;19.25;0;27161.5;27376;400.816;986.374;214
2112;5.28302;0;27313;27376.5;75.5006;115.888;63
1372;19.7937;0;27203.5;27376.5;383.309;915.586;172.5
348;19.25;0;27052;27376.5;617.631;1642.1;324
2101;16.25;0;27311.5;27377;138.783;281.658;65
536;15;0;27080;27377;568.271;2013.59;296.5
1287;19.25;0;27190.5;27377;399.634;984.005;186
700;21.5676;-0.449091;27102.5;27377.5;563.352;1408.37;274.5
1636;16.5679;0;27244;27377.5;286.352;993.651;133
1485;19.2383;0;27222;27377.5;340.65;1001.78;155
817;16.0261;0;27120;27378;590.047;1913.8;257.5
1139;21.25;-0.118362;27168.5;27378;486.668;1247.17;209
1118;17.7225;0;27166.5;27378;406.052;1002.24;211
641;18.9818;-0.645253;27094;27378;624.143;1569.28;283.5
512;19.25;0;27075.5;27378;655.67;1554.79;302
1391;15.2069;0;27206;27378;355.792;1010.65;171.5
498;23.1709;0;27073.5;27378.5;615.572;1401.78;304.5
811;21.9131;0;27119;27378.5;584.172;1402.12;259
781;15.3644;0;27114;27379;571.361;1737.21;264.5
1624;16.3084;0;27242;27379;266.476;623.787;136.5
1565;16.25;0;27234.5;27379.5;262.123;624.558;144.5
981;21.6724;0;27145.5;27380;522.204;1290.19;234
1194;17.9998;0;27178;27380;399.74;990.418;201.5
1733;16.0966;0;27255.5;27380.5;247.213;619.765;124.5
1290;18.467;0;27191;27380.5;382.107;1003.04;189
968;16.4261;0;27143;27381;443.12;1128.85;237.5
1652;16.25;0;27246;27381;264.74;624.3;134.5
1142;16.1189;0;27169.5;27381;349.492;669.123;211
1725;17.1245;0;27254.5;27381.5;259.64;977.517;126.5
1578;17.8398;0;27236.5;27381.5;326.645;932.877;144.5
766;16.25;0;27111.5;27381.5;580.623;1570.87;269.5
846;21.4754;0;27124.5;27382;562.874;1401.42;257
913;18.9768;0;27135;27382;522.109;1334.16;246.5
763;15.3505;0;27110.5;27382;545.267;1557.65;271
920;16.2663;0;27135.5;27382.5;508.598;1579.59;246.5
1686;15.3958;0;27250;27383;280.389;975.566;132.5
1662;18.724;0;27247;27383;319.846;906.743;135.5
1913;15.0571;0;27282;27383.5;209.268;630.295;101
1696;15.65;0;27251.5;27383.5;246.807;619.018;131.5
1148;15.2828;-2.50802;27170.5;27383.5;334.497;649.059;212.5
1915;16.9723;0;27283;27383.5;227.126;644.693;100
1072;16.3787;0;27160;27383.5;461.519;1548.14;223
643;22.071;0;27094;27384;580.366;1426.26;289.5
933;22.2261;-2.3704;27137;27384;536.156;1415.77;246.5
1117;17.9672;0;27165.5;27384;471.095;1581.94;218
2477;16.25;6.9;27363.5;27384.5;84.2879;274.569;20.5
255;22.1205;0;27038;27384.5;796.225;2326.67;346
1469;18.6594;-0.199225;27219;27384.5;341.276;1006.62;165
795;15.1253;0;27116.5;27384.5;518.974;1570.06;267.5
1737;15.2297;0;27256;27385;264.234;976.576;128.5
1760;15.7291;0;27259.5;27385;238.793;624.81;125
1050;17.2692;0;27156;27385;481.505;1558.4;228.5
862;21.3251;0;27127;27385.5;562.865;1402.33;258
1609;18.1753;0;27240;27385.5;339.172;934.25;145
1948;15.35;0;27288.5;27385.5;197.636;622.323;96.5
986;16.1678;0;27146;27386;491.413;1563.44;239.5
1064;18.4048;0;27158.5;27386;496.126;1575.01;227
1252;19.453;0;27184.5;27386;506.997;1578.74;201
1312;15.9187;0;27194.5;27386;350.977;991.172;191
957;21.25;0;27142;27386.5;506.313;1285.76;244
912;21.1983;-0.433975;27134.5;27386.5;521.406;1416.28;251.5
1861;18.6853;0;27274.5;27387;285.26;910.461;112
1906;16.25;0;27280.5;27387;227.23;622.442;106
35;16.8763;0;27006.5;27387;842.555;2673.47;380
866;21.9346;-15.7397;27127.5;27387.5;674.899;1429.07;259.5
1266;16.25;0;27186.5;27387.5;461.904;1380.59;200.5
1798;18.311;0;27264.5;27387.5;273.736;976.111;122.5
1685;15;0;27250;27387.5;248.147;658.655;137
1145;19.2048;0;27170;27387.5;507.718;1550.79;217
1220;18.502;0;27180;27388;437.026;1322.27;207.5
560;17.3036;-0.581344;27083.5;27388;597.093;1745.48;304
1989;16.25;0;27294.5;27388;210.417;631.617;93
980;16.0763;0;27145;27388;495.501;1578.92;242.5
2030;16.25;0.592288;27300.5;27388.5;202.12;618.866;87.5
2150;16.6493;0;27318.5;27389;174.663;624.836;70
1966;15.1421;0;27291.5;27389;205.001;662.945;97
1100;17.1499;0;27163.5;27389;495.792;1567.53;225
1857;18.8059;0;27274;27389.5;271.21;985.142;115
1141;18.75;0;27169;27389.5;488.809;1546.19;220
458;16.25;0;27068.5;27390;671.906;1849.45;321
1152;18.0816;-0.0993347;27172;27390;406.57;996.23;217.5
2510;16.9;6.9;27369;27391;99.5346;281.701;21.5
2133;15.5753;0.863161;27315.5;27391;170.44;623.39;75
30;15.85;0;27006;27391;802.564;2688.12;384.5
1879;18.15;0;27276.5;27391.5;257.279;990.796;114.5
663;15.8925;0;27096.5;27391.5;634.865;1855.76;294.5
2197;16.25;0;27325;27391.5;171.475;624.918;66
2280;16.6033;4.29657;27336;27392;167.748;622.85;55.5
2123;15.65;0;27314;27392;203.745;664.563;77.5
1768;15;0;27260.5;27392;250.883;802.253;131
744;16.7778;0;27108;27392.5;547.192;1751.49;284
1001;21.0527;0;27148.5;27393;521.379;1436.61;244
688;16.25;0;27101;27393;637.176;1846.8;291.5
2229;15.65;0.858482;27330;27393.5;159.765;621.353;63
1393;19.75;0;27206.5;27393.5;453.307;1426.28;186.5
1734;19.75;0;27255.5;27393.5;302.819;761.083;137.5
1722;15.3091;0;27254.5;27394;285.047;778.131;139
297;17.25;0;27044.5;27394;726.248;1885.52;349
1675;20.3156;-0.278962;27248.5;27394;318.286;791.972;145
1629;18.5;0;27242.5;27394.5;311.31;789.524;151.5
1045;19;0;27155;27395;516.686;1301.61;239.5
1255;19.559;0;27185;27395;487.089;1428.14;209.5
2533;15.7371;6.9;27373;27395.5;98.046;281.246;22
237;16.25;0;27036;27396;718.673;1860.7;359.5
740;15.4383;0;27108;27396;614.809;1868.09;287.5
1632;18.4767;0;27243;27396;316.565;797.734;152.5
227;16.5769;-2.89162;27034.5;27396.5;723.994;1871.47;361.5
752;20.4261;0;27109;27397;571.867;1469.46;287.5
1710;19.2;0;27253;27397;301.413;786.284;143.5
1143;18.5;0;27169.5;27397;488.038;1308.37;227
1658;18.8862;0;27246.5;27397;305.62;791.077;150
602;15.6633;-3.01918;27090;27397.5;647.799;1853.83;307
1703;19.25;0;27252;27397.5;302.391;793.152;145
1715;16.25;0;27253.5;27398;283.332;690.77;144
248;16.0326;0;27037.5;27398;727.938;1867.27;360
233;15.2097;0;27035.5;27398;698.367;1840.35;362
1209;19.5803;0;27179;27398;477.622;1316.38;218.5
1724;19.3149;0;27254.5;27398;300.807;789.939;143
832;21.3972;0;27121.5;27399;579.719;1478.14;277
754;16.3371;0;27109.5;27399;610.021;1857.4;289
326;16.1122;0;27048.5;27399;680.124;1868.04;350
295;15.7509;-0.36235;27044;27399.5;656.638;1853.29;355
1891;16.0686;0;27278.5;27400;229.075;693.398;121
584;22.1391;-1.52835;27087;27400;625.136;1615.31;312.5
1748;18.4091;0;27258;27400;282.161;788.251;141.5
673;16.3036;0;27098;27400.5;638.692;1875.04;302
1188;18;0;27177;27400.5;472.694;1294.77;223
963;16.75;0;27142.5;27401;526.762;1489.49;258
1398;12.9296;-0.534891;27207.5;27401.5;272.653;272.904;193.5
1111;15.4766;0;27165;27401.5;409.921;955.853;236
1529;22.0151;0;27229.5;27401.5;462.149;1308.81;171.5
1810;19.3227;0;27266;27401.5;279.194;765.103;135
1826;19.25;0;27269;27401.5;287.341;787.515;132
1797;18;0;27264.5;27401.5;278.078;781.68;136.5
1859;16.25;-0.752029;27274.5;27402;250.758;688.344;127
417;16.25;0;27062;27402;671.204;1857.68;339.5
618;21.4811;0;27091;27402.5;587.825;1618.46;311
1543;22.5;0;27232;27403;453.643;1304.06;170.5
1026;15.9176;0;27151.5;27403;518.069;1468.69;251
612;15.1418;0;27090.5;27403;654.177;1877.95;312
706;16.0713;0;27103.5;27403.5;621.305;1846.66;299.5
2040;16.4144;0;27302.5;27403.5;212.183;582.585;100.5
1801;17.9279;0;27265;27403.5;284.258;796.523;138
2617;15.65;6.9;27382.5;27404;75.5002;278.178;21
802;21.0312;0;27118;27404;608.458;1612.11;285.5
1860;19.25;0;27274.5;27404;284.15;786.132;129
1789;18.1204;0;27263.5;27404;275.194;786.246;140
1814;18.4603;0;27267;27404.5;275.716;792.499;137
1806;16.25;0;27265.5;27405;277.343;690.113;139
278;16.25;0;27041;27405;715.791;1874.76;363.5
1123;21.8814;0;27166.5;27405;549.797;1609.05;238
1807;18.426;0;27265.5;27405;285.929;784.88;139
1101;14.9663;0;27164;27405.5;419.576;950.173;241
718;15.7778;0;27105.5;27405.5;616.112;1861.55;299.5
1023;20;0;27151;27406;518.061;1315.69;254.5
1448;15.4203;0;27216.5;27406;425.499;1483.57;189
1892;19.84;0;27278.5;27406;287.04;794.437;127
1883;19.25;0;27277;27406;271.214;783.686;128.5
1592;18.5;-5.95;27238.5;27406.5;379.594;883.565;167.5
1482;18.6766;0;27221;27406.5;445.632;1450.5;185
1869;18.5985;0;27275.5;27406.5;263.784;781.296;130.5
1434;16.6151;-1.682;27214;27407;447.594;1479.12;192.5
1093;21.4304;0;27163;27407.5;513.784;1295.81;244
867;16.1834;0;27128;27407.5;599.625;1867.39;279
1945;19.25;0;27288;27408;256.95;753.066;119.5
1930;18.8611;0;27285;27408;271.408;780.74;122.5
1318;22.0333;0;27195;27409;475.577;1292.25;213.5
987;15.7671;0;27146;27409;555.745;1750.21;262.5
1084;15.8987;-0.0469971;27161.5;27409;469.113;1142.24;247
1912;18;0;27281.5;27409;256.316;778.351;127
2014;21.0697;0;27298.5;27409.5;330.84;983.338;110.5
799;15.4991;0;27118;27409.5;601.295;1847.27;291
1655;15.5;0;27246.5;27409.5;253.828;494.509;162.5
1637;18.0185;0;27244;27409.5;381.107;1448.84;165
1949;18.8843;0;27288.5;27409.5;257.025;773.992;120.5
1961;18.9837;0;27291;27410;251.307;781.023;118.5
1719;18.7442;0;27254;27410.5;331.28;882.404;156
1007;16.25;0;27149;27410.5;472.931;1127.06;261
876;16.317;0;27129;27411;591.335;1865.57;281.5
1601;16.1259;0;27239.5;27411;272.388;485.539;171
1934;18.1416;0;27285.5;27411;258.582;780.734;125
1973;18.9078;0;27292.5;27411;258.588;787.736;118
317;21.3055;-0.859571;27047;27411.5;662.84;1478.67;364
1990;19.4377;0;27294.5;27411.5;260.197;791.217;116.5
1678;19.3573;0;27249;27412.5;341.269;883.381;163
1484;21.3956;0;27221.5;27412.5;463.058;1291.91;190.5
1092;16.25;0;27163;27412.5;461.393;1129.16;249
1237;19.0453;0;27182;27412.5;478.502;1314.49;230
813;16.25;-0.704212;27120;27413;626.144;1864.83;292.5
1942;18.3388;0;27287.5;27413;258.2;789.348;125
1717;16;0;27253.5;27413;342.798;916.691;159
1704;18.1779;-0.472958;27252;27413;373.339;1066.37;160.5
890;16.3738;0;27131.5;27413.5;586.029;1864.55;281.5
970;16.4516;0;27144;27413.5;476.531;1100.23;269
1741;16;0;27256.5;27413.5;342.093;925.738;156.5
1292;15.4203;0;27191;27414;395.663;949.281;222.5
1438;15.0534;0;27214.5;27414;349.629;897.557;199
1764;16.75;0;27260;27414;241.565;494.196;153.5
2031;19.25;0;27300.5;27414;245.515;789.293;113
1971;18.793;0;27292;27414;259.168;779.808;121.5
1720;15;0;27254;27414;335.834;1055.05;159.5
2234;14.868;0;27331;27414.5;164.998;500.664;83
1365;18.7824;0;27203;27414.5;462.788;1299.68;211
2017;18.0694;0;27299;27414.5;242.205;780.876;115
1728;18.2151;-1.47528;27255;27414.5;361.43;1006.81;159
1799;16.25;0;27264.5;27415;340.932;877.89;150
2048;12.3626;0;27304;27415.5;181.317;292.179;111
1168;20;0;27174;27415.5;515.342;1304;241
2131;18.5345;0;27315;27415.5;223.579;745.859;100
656;20.5;0;27095.5;27415.5;674.016;1782.3;319.5
945;16.25;-0.774414;27140;27416;597.144;1850.98;275.5
1862;19.705;0;27275;27416.5;314.535;879.418;141
1765;18;0;27260;27416.5;374.382;1396;156
2104;19.6403;0;27312;27416.5;237.866;776.709;104
1726;17.3311;0;27254.5;27416.5;378.335;1108.7;161.5
2011;18;0;27298;27417;246.82;755.281;118.5
1802;16.25;0;27265;27417;344.136;1103.78;151.5
1605;15.5;0;27240;27417.5;274.175;496.026;177
1307;19.25;0;27193.5;27417.5;478.763;1296.83;223.5
2137;16.0089;0;27316.5;27418;164.332;325.857;101
1135;15.65;0;27168.5;27418;453.508;1145.97;249
2127;19.4913;0;27314.5;27418;242.378;785.412;103
1880;15.7864;0;27276.5;27418;332.229;1078.24;141
1682;21.5868;0;27249.5;27418.5;452.928;1316.49;168.5
1998;15.4807;0;27296.5;27418.5;237.861;746.774;121.5
2000;18.0127;0;27296.5;27418.5;263.096;787.06;121.5
2366;14.8022;1.85506;27348;27419;161.842;477.22;70.5
2106;16.25;0;27312;27419;284.079;841.74;106.5
1962;17.9534;0;27291;27419;341.688;1097.18;127.5
2050;19.4;0;27304;27419.5;304.149;975.713;115
1653;15.4934;0;27246;27419.5;377.825;1102.4;173
2145;15.85;0;27318;27420;225.344;745.734;101.5
1677;15.5;0;27249;27420;268.236;501.807;170.5
2099;19.0955;0;27311;27420.5;289.142;978.448;109
2089;18.0463;0;27310;27420.5;231.313;771.877;110
2125;17.4033;0;27314;27420.5;308.878;1057.91;106
1747;19.25;0;27258;27421;365.526;998.807;162.5
2162;18;0;27320.5;27421;229.267;775.315;100
2109;15.983;-4.95554;27312.5;27421;310.583;1066.4;108
2038;18.15;0;27302;27421.5;285.464;977.586;119
2188;15.4123;0;27324;27421.5;217.443;745.623;97
1899;15.5679;0;27279.5;27421.5;222.433;487.522;141.5
1493;19.4881;0;27222.5;27421.5;458.414;1313.3;198.5
2119;18.5008;0;27313.5;27421.5;247.911;773.8;107.5
1659;15.9915;0;27246.5;27422;377.984;1046.22;175
2105;21.25;0;27312;27422.5;235.665;469.91;110
1400;18;0;27207.5;27422.5;455.472;1298.42;214.5
816;16.05;0;27120;27423;650.798;1924.94;302.5
1373;16.3344;0;27203.5;27423;382.555;867.313;219
1126;15;0;27167.5;27423;458.748;1158.37;255
1531;19.1795;0;27229.5;27423;442.965;1300.99;193
2521;16.1304;2.86992;27371;27423.5;137.19;495.85;52
1833;19;0;27271;27423.5;330.207;873.149;152
2061;18.75;0;27306;27423.5;257.163;677.044;117
2202;15.4807;0;27326;27423.5;210.182;746.652;97
1418;18.396;0;27211;27423.5;447.4;1298.95;212
2124;18.2662;0;27314;27423.5;240.064;787.418;109
1774;15.6878;-1.35892;27261.5;27423.5;335.179;913.037;161.5
1976;15.1412;0;27293;27424;220.803;493.947;130.5
2143;19.25;0;27317.5;27424.5;250.515;794.383;106.5
1589;18.8176;0;27237.5;27424.5;421.445;1311.07;186.5
2222;16.75;0;27329;27424.5;214.639;745.986;95
2039;17.5;0;27302.5;27424.5;338.868;1031.97;121.5
1156;14.9569;0;27172.5;27425;452.374;1156.61;252
2047;16.7359;0;27304;27425;227.87;487.468;120.5
2055;16.9492;0;27305;27425.5;238.348;677.522;120
2311;15.3549;0;27340.5;27425.5;192.821;743.651;84.5
884;21.5609;0;27130.5;27425.5;601.477;1747.9;294.5
2199;18.2033;0;27325;27426;235.529;781.639;100.5
1463;16.0475;0;27218.5;27426.5;409.609;1127.56;207.5
1420;23.8409;0;27211.5;27426.5;406.69;692.014;214.5
2175;18.448;0;27322.5;27426.5;233.851;788.538;103.5
1738;16.25;-13.3306;27256;27426.5;400.015;910.943;170
1829;18.75;0;27270;27427.5;360.524;990.133;157
2080;17.5;0;27309;27427.5;253.192;670.666;118
2385;15.5252;0.442697;27350.5;27427.5;188.143;741.758;76.5
2168;15.5;0;27321.5;27427.5;205.956;481.839;105.5
1740;19.25;-1.6792;27256.5;27427.5;410.669;1295.6;170.5
1157;21.25;-0.897418;27172.5;27427.5;584.175;1767.21;254.5
856;16.25;0;27126;27428;575.313;1303.18;301.5
1669;20.8636;0;27248;27428;338.611;689.924;179.5
929;15.8055;0;27136.5;27428.5;540.977;1395.64;291.5
1473;19.3459;0;27220;27428.5;446.087;1311.92;208
2159;16.1173;0;27320.5;27429;207.155;487.815;108
2239;18.2731;0;27331.5;27429;224.444;770.858;97
1885;16.2951;0;27277;27429;315.144;909.995;151.5
1010;17.3102;-1.77519;27149;27429.5;553.609;1348.45;280
1762;19.2271;0;27259.5;27429.5;416.218;1311.14;169.5
2218;16.7538;0;27328.5;27429.5;226.894;783.288;100.5
1687;18.4787;0;27250;27430;334.868;893.976;179.5
662;22.482;-1.16723;27096;27430;599.521;1331.81;333.5
2260;19.8732;0;27334;27430;229.403;783.051;95.5
2071;15;0;27307.5;27430;277.903;863.316;122
1834;16.25;0;27271;27430.5;356.471;1082.94;159
1893;15.9146;0;27278.5;27430.5;310.988;916.931;151.5
1643;18.7667;-1.56626;27245;27431;339.124;706.192;185.5
2179;16.75;0;27323;27431;203.34;498.762;107.5
2269;18.0507;0;27335;27431;227.403;759.26;95.5
1910;19.25;0;27281;27431.5;341.736;982.214;150
1038;16.4909;0;27153.5;27431.5;558.446;1331.67;277.5
1058;16.25;0;27157.5;27432;482.099;1168.29;274
2247;18.0473;0;27332.5;27432;237.544;774.192;99
2383;16.3356;0;27350;27432;232.877;841.232;81.5
1587;15.0988;0;27237.5;27432;366.042;1037.96;194
2330;22.5;0;27343;27432.5;208.701;467.809;89
2177;15.4852;0;27322.5;27432.5;269.552;896.915;109.5
2228;16.75;0;27330;27433;199.34;482.953;102.5
1946;19.4;0;27288;27433;384.632;1296.85;144.5
2298;18;0;27338;27433;221.791;778.453;94.5
1061;14.3599;-4.64033;27158.5;27433.5;414.575;671.831;274.5
1925;19.25;0;27284.5;27433.5;346.231;958.794;148.5
1621;18.0185;-0.0288165;27241;27433.5;411.527;1316.83;192
2265;18.8351;0;27334.5;27433.5;237.038;780.72;98.5
1030;16.7414;-0.784626;27152;27434;536.157;1329.39;281.5
1149;17.25;0;27170.5;27434;537.104;1394.06;263
2321;19.5118;0;27342;27434;229.446;779.84;91.5
2401;22.271;0;27352.5;27434.5;196.951;488.633;81.5
1039;18.5;0;27153.5;27435;479.478;931.902;281
2284;18.3525;0;27336.5;27435;238.081;784.353;98
1280;18.299;0;27188.5;27435.5;501.222;1323.24;246.5
1793;17.5602;0;27264.5;27435.5;350.624;680.851;170.5
2314;18.4537;0;27341;27435.5;232.701;796.465;94
1951;19.25;0;27289.5;27436;335.286;969.109;146
1102;16.25;0;27164;27436;555.183;1304.78;271.5
2290;19.25;0;27337;27436.5;246.905;795.025;99
2193;15.7908;0;27324.5;27436.5;267.977;921.11;111.5
1691;19.7074;0;27250.5;27437;376.636;905.675;186
1551;19.25;0;27233;27437;450.966;1319.99;203.5
1947;19.25;0;27288.5;27437.5;355.147;978.378;148.5
950;16.2838;0;27140.5;27437.5;493.416;1159.65;296.5
1192;17.5;0;27177.5;27437.5;497.363;1089.44;259.5
1320;17.2892;0;27195.5;27437.5;385.61;682.728;241.5
2415;20.5051;0;27355.5;27437.5;222.53;772.057;81.5
1905;16.084;0;27280.5;27437.5;295.738;859.968;156.5
1159;12.0527;0;27173;27438;388.807;673.314;264.5
1210;17.75;0;27179;27438;436.245;949.259;258.5
2236;16.5;0;27331;27438;266.519;906.816;106.5
2377;18;0;27349.5;27438.5;208.989;779.43;88.5
1525;16.25;0;27228.5;27439;443.577;1306.1;210
2303;18;0;27339;27439;232.436;795.133;99.5
1983;19.25;0;27293.5;27439.5;331.146;983.62;145.5
2379;19.6606;0;27349.5;27439.5;236.226;874.042;89.5
2192;15.8306;0;27324.5;27439.5;258.411;845.119;114.5
1276;12.1584;0;27188;27440;364.162;647.302;251.5
2439;18.4357;0;27359.5;27440;212.144;778.51;80
2358;18.6533;0;27347;27440;229.945;778.759;92.5
1171;17.5821;-2.38403;27175;27440.5;446.311;947.346;265
1491;16.9;0;27222.5;27441;452.154;1307.77;218
2631;15.2982;6.9;27384.5;27441;166.804;750.882;56
1178;17.1668;0;27176;27441.5;482.887;1054.01;265
1854;15.4383;-2.44678;27273.5;27441.5;324.063;903.055;167.5
1190;12.272;-1.21636;27177.5;27442;395.635;654.052;264
2270;16.6126;0;27335;27442;256.115;915.232;106.5
1926;14.75;0;27284.5;27442.5;292.784;1009.37;157.5
2286;15.4965;0;27336.5;27443.5;241.008;878.559;106.5
1673;19.25;0;27248.5;27444;401.606;980.84;195
1494;16.6631;0;27222.5;27444.5;397.186;946.765;221.5
1640;15.9449;-1.77202;27244.5;27444.5;374.045;1073.31;199.5
2688;21.25;0.483711;27392;27445;154.238;485.883;52.5
420;16.7496;0;27062;27445.5;710.568;1834.42;383
2034;16.25;0;27301;27445.5;402.048;1522.84;144
1505;16.4457;0;27224.5;27446;384.847;937.16;221
1842;19.2669;0;27272.5;27446;342.336;680.68;173
1618;18.4557;0;27241;27446;408.65;1016.71;204.5
1759;15.75;0;27259.5;27446.5;343.234;1083.05;186.5
2094;15.0988;0;27310.5;27446.5;281.257;881.927;135.5
1374;15;0;27204;27447;358.912;614.225;242.5
1837;16.25;0;27271.5;27447;318.124;701.696;175
2033;16.25;0;27301;27447;282.414;696.902;145.5
2058;16.2895;0;27305.5;27447;264.366;635.601;141
1501;19.25;-1.23702;27223.5;27447;435.83;1001.31;223
1941;18.1379;0;27287.5;27448;330.238;686.742;160
1957;16.25;0;27290.5;27448.5;288.742;645.618;157.5
1579;16.25;0;27236.5;27448.5;400.449;893.797;211.5
1873;15.4383;-0.18399;27276;27448.5;325.269;907.952;172
1153;18;0;27172;27449;516.609;1282.22;276.5
2052;15.7222;0;27304.5;27449;277.526;700.701;144
565;15.4807;0;27084;27449;671.994;2008.27;364.5
983;22.5;0;27145.5;27450;542.044;1114.96;304
