Module,/veins-4.4/examples/pveins_providencia/results/PER 0.5/nodebug-0.sca_nodebug-0-20170526-15:03:57-1112_maxSpeed,/veins-4.4/examples/pveins_providencia/results/PER 0.5/nodebug-0.sca_nodebug-0-20170526-15:03:57-1112_minSpeed,/veins-4.4/examples/pveins_providencia/results/PER 0.5/nodebug-0.sca_nodebug-0-20170526-15:03:57-1112_startTime,/veins-4.4/examples/pveins_providencia/results/PER 0.5/nodebug-0.sca_nodebug-0-20170526-15:03:57-1112_stopTime,/veins-4.4/examples/pveins_providencia/results/PER 0.5/nodebug-0.sca_nodebug-0-20170526-15:03:57-1112_totalCO2Emission,/veins-4.4/examples/pveins_providencia/results/PER 0.5/nodebug-0.sca_nodebug-0-20170526-15:03:57-1112_totalDistance,/veins-4.4/examples/pveins_providencia/results/PER 0.5/nodebug-0.sca_nodebug-0-20170526-15:03:57-1112_totalTime
ProvidenciaExampleScenario.node[4451].veinsmobility,18,-0.935059,27655.5,27787.5,263.495,783.647,131.5
ProvidenciaExampleScenario.node[4830].veinsmobility,18.75,0,27715.5,27788,197.181,661.411,72
ProvidenciaExampleScenario.node[3911].veinsmobility,15.2429,0,27573.5,27788,433.639,1066.91,214
ProvidenciaExampleScenario.node[4313].veinsmobility,19.5946,0,27633.5,27788.5,310.348,803.595,154.5
ProvidenciaExampleScenario.node[4619].veinsmobility,15.3496,0,27683.5,27789,217.369,744.838,105
ProvidenciaExampleScenario.node[4284].veinsmobility,15.5801,0,27628.5,27789,366.574,1028.2,160
ProvidenciaExampleScenario.node[4785].veinsmobility,16.25,0,27709,27789,232.885,859.255,79.5
ProvidenciaExampleScenario.node[4141].veinsmobility,15.1088,-1.87042,27606.5,27789,397.727,1061.25,182
ProvidenciaExampleScenario.node[4000].veinsmobility,16.25,0,27585.5,27789.5,426.015,1066.43,203.5
ProvidenciaExampleScenario.node[4084].veinsmobility,15.7623,0,27599,27789.5,377.37,1010.35,190
ProvidenciaExampleScenario.node[4585].veinsmobility,16.75,0,27677,27790,236.175,784.789,112.5
ProvidenciaExampleScenario.node[4495].veinsmobility,18.5089,0,27663.5,27790,264.432,792.96,126
ProvidenciaExampleScenario.node[4620].veinsmobility,19.25,0,27683.5,27790.5,242.676,780.015,106.5
ProvidenciaExampleScenario.node[4258].veinsmobility,15.3698,0,27624,27790.5,379.435,1132.56,166
ProvidenciaExampleScenario.node[4377].veinsmobility,15.9263,0,27642.5,27791,299.908,756.203,148
ProvidenciaExampleScenario.node[4644].veinsmobility,15.7625,0,27687.5,27791,222.533,746.138,103
ProvidenciaExampleScenario.node[4562].veinsmobility,17.467,0,27673.5,27791,248.093,784.588,117
ProvidenciaExampleScenario.node[2465].veinsmobility,21.6901,0,27361,27791,808.366,1773.93,429.5
ProvidenciaExampleScenario.node[1328].veinsmobility,21.2,-3.42316,27196.5,27791,1146.05,2667.51,594
ProvidenciaExampleScenario.node[3010].veinsmobility,16.25,0,27439,27791.5,486.654,696.263,352
ProvidenciaExampleScenario.node[3717].veinsmobility,16.1783,0,27545,27791.5,440.93,1073.25,246
ProvidenciaExampleScenario.node[4638].veinsmobility,18.3921,0,27686.5,27792.5,233.527,782.534,105.5
ProvidenciaExampleScenario.node[4606].veinsmobility,20.5763,0,27681.5,27792.5,255.702,773.397,110.5
ProvidenciaExampleScenario.node[4637].veinsmobility,16.1751,0,27686,27792.5,258.955,892.216,106
ProvidenciaExampleScenario.node[4817].veinsmobility,15.5,0,27713,27793,197.952,754.345,79.5
ProvidenciaExampleScenario.node[4418].veinsmobility,16.25,-0.144234,27648.5,27793,353.371,1108.3,144
ProvidenciaExampleScenario.node[4702].veinsmobility,16.25,0,27696.5,27793.5,211.229,748.393,96.5
ProvidenciaExampleScenario.node[4656].veinsmobility,19.25,0,27689,27793.5,241.477,781.411,104
ProvidenciaExampleScenario.node[4729].veinsmobility,16.25,0,27700,27793.5,255.721,905.716,93
ProvidenciaExampleScenario.node[4530].veinsmobility,16.75,0,27669.5,27794.5,247.722,782.557,124.5
ProvidenciaExampleScenario.node[2449].veinsmobility,15.1711,-0.650848,27360,27795,735.341,1955.81,434.5
ProvidenciaExampleScenario.node[1216].veinsmobility,16.7472,0,27180,27795,1077.65,2646.06,614.5
ProvidenciaExampleScenario.node[4736].veinsmobility,15.7501,0,27702,27795,200.236,743.938,92.5
ProvidenciaExampleScenario.node[4052].veinsmobility,21.7623,0,27594.5,27795,356.227,681.845,200
ProvidenciaExampleScenario.node[4671].veinsmobility,19.8265,0,27691.5,27795,240.845,771.933,103
ProvidenciaExampleScenario.node[4456].veinsmobility,19.25,0,27657.5,27795.5,322.424,967.868,137.5
ProvidenciaExampleScenario.node[4261].veinsmobility,19.25,0,27624.5,27795.5,410.841,1318.52,170.5
ProvidenciaExampleScenario.node[2441].veinsmobility,19,0,27359.5,27796,653.186,1140.25,436
ProvidenciaExampleScenario.node[4839].veinsmobility,16.3553,0,27717,27796,203.181,743.58,78.5
ProvidenciaExampleScenario.node[4679].veinsmobility,18.9667,0,27693.5,27796.5,249.858,778.986,102.5
ProvidenciaExampleScenario.node[4358].veinsmobility,15.65,0,27640,27796.5,352.102,1117.28,156
ProvidenciaExampleScenario.node[4675].veinsmobility,18,0,27692.5,27797,239.159,784.048,104
ProvidenciaExampleScenario.node[4176].veinsmobility,18.9596,-0.0951865,27611.5,27797,424.606,1304.67,185
ProvidenciaExampleScenario.node[4694].veinsmobility,19.25,0,27695,27797.5,237.679,784.047,102
ProvidenciaExampleScenario.node[4632].veinsmobility,16,0,27685.5,27797.5,276.8,869.929,111.5
ProvidenciaExampleScenario.node[4107].veinsmobility,10.6253,0,27602,27798,258.048,297.695,195.5
ProvidenciaExampleScenario.node[2641].veinsmobility,20.7285,0,27385,27798,667.889,1123.16,412.5
ProvidenciaExampleScenario.node[4936].veinsmobility,15.7778,6.50942,27734.5,27798,181.254,746.572,63
ProvidenciaExampleScenario.node[3764].veinsmobility,17.2464,0,27551.5,27798.5,388.976,692.34,246.5
ProvidenciaExampleScenario.node[4727].veinsmobility,18.8741,0,27700,27798.5,236.289,750.453,98
ProvidenciaExampleScenario.node[4317].veinsmobility,18.6089,0,27634,27799.5,404.602,1323.27,165
ProvidenciaExampleScenario.node[4680].veinsmobility,15.4122,0,27693.5,27800,240.247,899.09,106
ProvidenciaExampleScenario.node[4714].veinsmobility,15.8425,0,27698,27800,266.5,862.546,101.5
ProvidenciaExampleScenario.node[2860].veinsmobility,21.9,0,27418.5,27800.5,636.488,1096.63,381.5
ProvidenciaExampleScenario.node[4125].veinsmobility,18,0,27604.5,27801.5,426.087,1303.04,196.5
ProvidenciaExampleScenario.node[4722].veinsmobility,18,0,27699.5,27801.5,233.782,784.205,101.5
ProvidenciaExampleScenario.node[4732].veinsmobility,15.6513,0,27700.5,27801.5,254.674,859.821,100.5
ProvidenciaExampleScenario.node[2900].veinsmobility,17.573,0,27423.5,27802,600.253,1105.3,378
ProvidenciaExampleScenario.node[3783].veinsmobility,16.5708,0,27554.5,27802,398.806,708.786,247
ProvidenciaExampleScenario.node[4659].veinsmobility,14.759,0,27689.5,27802,255.56,907.033,112
ProvidenciaExampleScenario.node[2766].veinsmobility,15.9,0,27404.5,27803,552.492,986.073,398
ProvidenciaExampleScenario.node[3736].veinsmobility,17.1527,0,27548,27803,388.506,703.987,254.5
ProvidenciaExampleScenario.node[4275].veinsmobility,17.6964,0,27626,27803.5,345.478,998.077,177
ProvidenciaExampleScenario.node[3926].veinsmobility,15.8202,0,27576,27803.5,433.401,1075.13,227
ProvidenciaExampleScenario.node[4155].veinsmobility,18.5,0,27608.5,27804,446.241,1404.57,195
ProvidenciaExampleScenario.node[4687].veinsmobility,15.243,-3.52443,27694,27804,292.43,904.36,109.5
ProvidenciaExampleScenario.node[3702].veinsmobility,16.25,0,27542.5,27804.5,487.273,1209.24,261.5
ProvidenciaExampleScenario.node[2408].veinsmobility,15.882,0,27354,27805,629.306,1053.88,450.5
ProvidenciaExampleScenario.node[1711].veinsmobility,17.5277,0,27253.5,27806,767.087,1056.64,552
ProvidenciaExampleScenario.node[4770].veinsmobility,15.3222,0,27707,27806,240.193,881.105,98.5
ProvidenciaExampleScenario.node[2693].veinsmobility,15.0563,-0.795284,27393,27806.5,681.38,1486.72,413
ProvidenciaExampleScenario.node[2628].veinsmobility,17.7569,0,27384,27806.5,603.226,1055.13,422
ProvidenciaExampleScenario.node[1333].veinsmobility,16.25,0,27198,27806.5,961.476,1963.38,608
ProvidenciaExampleScenario.node[3962].veinsmobility,18.1586,0,27580.5,27806.5,462.665,1287.62,225.5
ProvidenciaExampleScenario.node[3026].veinsmobility,16.25,0,27442,27807,508.838,712.167,364.5
ProvidenciaExampleScenario.node[3257].veinsmobility,16.25,-1.48376,27474.5,27807,479.706,723.002,332
ProvidenciaExampleScenario.node[2856].veinsmobility,15.7944,0,27418,27807.5,657.227,1370.63,389
ProvidenciaExampleScenario.node[3147].veinsmobility,15.8804,0,27458,27807.5,553.373,1170.39,349
ProvidenciaExampleScenario.node[3144].veinsmobility,15,0,27457.5,27807.5,501.506,714.269,349.5
ProvidenciaExampleScenario.node[4801].veinsmobility,15.4259,0,27711,27807.5,239.249,874.017,96
ProvidenciaExampleScenario.node[2837].veinsmobility,16.0199,0,27415.5,27808,667.669,1480.02,392
ProvidenciaExampleScenario.node[3704].veinsmobility,19.0699,0,27543,27808,440.939,1004.15,264.5
ProvidenciaExampleScenario.node[3157].veinsmobility,15.3958,0,27459,27808.5,518.119,838.652,349
ProvidenciaExampleScenario.node[3150].veinsmobility,15.4807,0,27458,27808.5,517.538,917.988,350
ProvidenciaExampleScenario.node[1991].veinsmobility,16.9,0,27295,27808.5,888.017,1856.62,513
ProvidenciaExampleScenario.node[1929].veinsmobility,16.25,-2.34687,27285,27808.5,894.778,1861.6,523
ProvidenciaExampleScenario.node[4011].veinsmobility,19.063,0,27587.5,27808.5,409.028,981.921,220.5
ProvidenciaExampleScenario.node[3933].veinsmobility,15.6262,-2.46506,27576.5,27809,379.009,745.048,232
ProvidenciaExampleScenario.node[3419].veinsmobility,18.0527,-0.559932,27500.5,27809,550.482,1326.04,308
ProvidenciaExampleScenario.node[2289].veinsmobility,13.7889,0,27337.5,27809,648.759,1055.74,471
ProvidenciaExampleScenario.node[4276].veinsmobility,16.75,0,27626.5,27809,308.515,688.704,182
ProvidenciaExampleScenario.node[3356].veinsmobility,15.782,-0.728212,27489.5,27809.5,453.094,719.952,319.5
ProvidenciaExampleScenario.node[3222].veinsmobility,15.7214,-0.240134,27469,27809.5,483.041,721.811,340
ProvidenciaExampleScenario.node[4759].veinsmobility,14.8399,0,27705.5,27809.5,251.215,902.638,103.5
ProvidenciaExampleScenario.node[1779].veinsmobility,17.7792,0,27262.5,27810,787.71,1057,547
ProvidenciaExampleScenario.node[3116].veinsmobility,16.9076,0,27453.5,27810,536.484,914.598,356
ProvidenciaExampleScenario.node[3473].veinsmobility,19.25,0,27509,27810.5,481.049,1005.07,301
ProvidenciaExampleScenario.node[4072].veinsmobility,15.5,0,27597,27811,334.668,650.435,213.5
ProvidenciaExampleScenario.node[4406].veinsmobility,16.2223,0,27647,27811,309.601,673.864,163.5
ProvidenciaExampleScenario.node[2158].veinsmobility,16.25,-3.49403,27320,27811,860.965,1858.72,490.5
ProvidenciaExampleScenario.node[4781].veinsmobility,16.0068,0,27708.5,27811,268.892,894.433,102
ProvidenciaExampleScenario.node[4133].veinsmobility,19.5978,0,27606,27811.5,436.269,1208.41,205
ProvidenciaExampleScenario.node[2794].veinsmobility,16.0763,0,27408.5,27812,587.605,898.014,403
ProvidenciaExampleScenario.node[2299].veinsmobility,14.0796,0,27338.5,27812,667.305,1068.79,473
ProvidenciaExampleScenario.node[4343].veinsmobility,15,0,27637.5,27812,295.993,671.214,174
ProvidenciaExampleScenario.node[2255].veinsmobility,15.1716,0,27333,27812,791.676,1744.23,478.5
ProvidenciaExampleScenario.node[3390].veinsmobility,15.8809,0,27496,27812.5,500.167,934.489,316
ProvidenciaExampleScenario.node[4064].veinsmobility,15.7391,-0.53108,27596,27813,349.554,646.657,216.5
ProvidenciaExampleScenario.node[4836].veinsmobility,16.3164,0,27716.5,27813,227.467,638.324,96
ProvidenciaExampleScenario.node[2275].veinsmobility,16.2349,0,27335.5,27813,835.227,1858.69,477
ProvidenciaExampleScenario.node[4263].veinsmobility,19.7847,-0.309183,27625,27813.5,321.646,680.446,188
ProvidenciaExampleScenario.node[2540].veinsmobility,14.5,0,27374,27814,622.564,1000.19,439.5
ProvidenciaExampleScenario.node[4328].veinsmobility,15.3984,0,27635.5,27814,309.525,665.312,178
ProvidenciaExampleScenario.node[3243].veinsmobility,15.4383,0,27471,27814,513.202,926.981,342.5
ProvidenciaExampleScenario.node[4853].veinsmobility,16.25,0,27719.5,27814,183.34,416.657,94
ProvidenciaExampleScenario.node[4799].veinsmobility,16.3939,0,27710.5,27814.5,248.741,900.938,103.5
ProvidenciaExampleScenario.node[3805].veinsmobility,15.5626,0,27557.5,27815,385.199,698.469,257
ProvidenciaExampleScenario.node[4447].veinsmobility,16.631,-2.15577,27655,27815,292.721,640.17,159.5
ProvidenciaExampleScenario.node[3446].veinsmobility,15.6752,0,27504,27815,495.353,931.456,310.5
ProvidenciaExampleScenario.node[4863].veinsmobility,16.2,0,27720,27815.5,219.824,676.298,95
ProvidenciaExampleScenario.node[4405].veinsmobility,15.278,0,27646.5,27816,301.5,664.661,169
ProvidenciaExampleScenario.node[2019].veinsmobility,15.0963,-0.205709,27300,27816,864.757,1865.23,515.5
ProvidenciaExampleScenario.node[2082].veinsmobility,15.9913,0,27309,27816,864.629,1861.28,506.5
ProvidenciaExampleScenario.node[4886].veinsmobility,16.25,0,27724,27816.5,238.203,642.944,92
ProvidenciaExampleScenario.node[4876].veinsmobility,16.5,-2.12054,27722,27816.5,245.771,896.96,94
ProvidenciaExampleScenario.node[2369].veinsmobility,20.2,-0.941723,27348.5,27817,735.639,1077.79,468
ProvidenciaExampleScenario.node[3290].veinsmobility,15.4701,0,27479,27817,492.642,959.469,337.5
ProvidenciaExampleScenario.node[4598].veinsmobility,15.4689,0,27679.5,27817.5,254.414,636.733,137.5
ProvidenciaExampleScenario.node[3349].veinsmobility,15.7778,0,27488,27817.5,498.599,943.91,329
ProvidenciaExampleScenario.node[2064].veinsmobility,16.3421,0,27306.5,27817.5,876.549,1855.16,510.5
ProvidenciaExampleScenario.node[4022].veinsmobility,22.5,0,27589.5,27818,510.297,1409.17,228
ProvidenciaExampleScenario.node[4461].veinsmobility,14.8823,0,27658,27818,278.052,638.292,159.5
ProvidenciaExampleScenario.node[2470].veinsmobility,15.8507,0,27362,27818,804.53,1855.48,455.5
ProvidenciaExampleScenario.node[4937].veinsmobility,16.159,0,27735,27818.5,210.959,635.509,83
ProvidenciaExampleScenario.node[3189].veinsmobility,16.25,0,27464.5,27818.5,569.678,853.774,353.5
ProvidenciaExampleScenario.node[2227].veinsmobility,16,0,27329.5,27818.5,814.271,1677.24,488.5
ProvidenciaExampleScenario.node[4592].veinsmobility,15.3532,0,27678.5,27819,260.299,661.886,140
ProvidenciaExampleScenario.node[1590].veinsmobility,16.6575,0,27237.5,27819,830.311,1305.3,581
ProvidenciaExampleScenario.node[2987].veinsmobility,15.084,-0.813993,27436,27820,651.556,1363.28,383.5
ProvidenciaExampleScenario.node[4527].veinsmobility,15.3329,0,27669.5,27820,276.71,639.694,150
ProvidenciaExampleScenario.node[4953].veinsmobility,15.7869,1.17156,27737,27820,197.394,650.711,82.5
ProvidenciaExampleScenario.node[2320].veinsmobility,15.8202,0,27342,27820,833.571,1876.39,477.5
ProvidenciaExampleScenario.node[2911].veinsmobility,16.25,0,27425,27820,669.508,1548.37,394.5
ProvidenciaExampleScenario.node[3789].veinsmobility,16.25,0,27554.5,27820,537.942,1543.48,265
ProvidenciaExampleScenario.node[3689].veinsmobility,19.0515,-0.869412,27541,27820.5,438.528,709.476,279
ProvidenciaExampleScenario.node[4894].veinsmobility,16.25,0,27726,27820.5,240.041,898.735,94
ProvidenciaExampleScenario.node[2564].veinsmobility,16,-1.01287,27377,27821,690.913,1359.19,443.5
ProvidenciaExampleScenario.node[3815].veinsmobility,21.25,-5.66156,27559,27821,579.898,1474.31,261.5
ProvidenciaExampleScenario.node[4709].veinsmobility,14.9882,0,27697.5,27821,233.122,634.637,123
ProvidenciaExampleScenario.node[2110].veinsmobility,15.65,-1.53616,27313,27821,864.468,1862.65,507.5
ProvidenciaExampleScenario.node[2309].veinsmobility,16.1919,-0.621975,27340,27821.5,847.746,1864.09,481
ProvidenciaExampleScenario.node[3833].veinsmobility,18.3441,0,27561.5,27821.5,610.388,1812.5,259.5
ProvidenciaExampleScenario.node[3623].veinsmobility,22.5187,0,27532,27822,596.936,1431.7,289.5
ProvidenciaExampleScenario.node[3808].veinsmobility,16.25,-0.2771,27557.5,27822,588.282,1625.47,264
ProvidenciaExampleScenario.node[4572].veinsmobility,14.8884,0,27675,27822.5,260.621,638.157,147
ProvidenciaExampleScenario.node[4945].veinsmobility,16.25,0,27736,27822.5,210.46,649.478,86
ProvidenciaExampleScenario.node[4697].veinsmobility,15.2872,0,27695.5,27823,255.372,661.928,127
ProvidenciaExampleScenario.node[4749].veinsmobility,16.2515,0,27704,27823,290.693,889.497,118.5
ProvidenciaExampleScenario.node[4419].veinsmobility,14.8348,0,27648.5,27823,302.531,672.076,174
ProvidenciaExampleScenario.node[4871].veinsmobility,15.3958,0,27721,27823.5,243.647,876.546,102
ProvidenciaExampleScenario.node[3431].veinsmobility,21.8146,0,27502.5,27824,647.978,1514.79,321
ProvidenciaExampleScenario.node[5103].veinsmobility,15.7473,4.48543,27766.5,27824,185.062,655.713,57
ProvidenciaExampleScenario.node[2290].veinsmobility,15.7706,0,27337.5,27824,852.667,1871.06,486
ProvidenciaExampleScenario.node[4934].veinsmobility,16.7781,1.9056,27734,27824,234.69,900.775,89.5
ProvidenciaExampleScenario.node[4578].veinsmobility,16.3234,-1.0078,27676,27824.5,284.223,663.123,148
ProvidenciaExampleScenario.node[4712].veinsmobility,15.4782,0,27698,27824.5,252.423,657.04,126
ProvidenciaExampleScenario.node[4631].veinsmobility,15.624,0,27685,27824.5,284.37,690.828,139
ProvidenciaExampleScenario.node[4421].veinsmobility,15.3534,0,27649,27824.5,308.072,654.62,175
ProvidenciaExampleScenario.node[4895].veinsmobility,15.7863,0,27726,27825.5,197.55,505.471,99
ProvidenciaExampleScenario.node[4605].veinsmobility,15.0563,0,27681.5,27826.5,268.827,655.241,144.5
ProvidenciaExampleScenario.node[4796].veinsmobility,15.3216,0,27710.5,27826.5,246.256,665.065,115.5
ProvidenciaExampleScenario.node[5066].veinsmobility,16.25,1.91982,27760.5,27826.5,169.914,637.469,65.5
ProvidenciaExampleScenario.node[1980].veinsmobility,15.8202,0,27293,27826.5,806.651,1447.41,533
ProvidenciaExampleScenario.node[2334].veinsmobility,17.5,0,27343.5,27826.5,856.823,1868.14,482.5
ProvidenciaExampleScenario.node[4733].veinsmobility,15.4363,0,27701,27828,257.319,661.748,126.5
ProvidenciaExampleScenario.node[4057].veinsmobility,16.25,0,27595,27828,517.502,1656.27,232.5
ProvidenciaExampleScenario.node[4933].veinsmobility,15.255,0,27734,27828.5,207.485,638.926,94
ProvidenciaExampleScenario.node[5087].veinsmobility,15.683,0,27764.5,27828.5,173.969,639.591,63.5
ProvidenciaExampleScenario.node[2798].veinsmobility,16.3816,0,27409,27828.5,780.528,1790.37,419
ProvidenciaExampleScenario.node[5101].veinsmobility,16.4568,0,27766,27828.5,141.926,454.43,62
ProvidenciaExampleScenario.node[3828].veinsmobility,19.7918,0,27561,27829,439.152,705.842,267.5
ProvidenciaExampleScenario.node[4908].veinsmobility,15.9267,0,27730.5,27829,252.646,900.357,98
ProvidenciaExampleScenario.node[3635].veinsmobility,19.2323,0,27533.5,27829,617.241,1583.16,295
ProvidenciaExampleScenario.node[1887].veinsmobility,16.4249,0,27277.5,27829,984.418,2315.65,551
ProvidenciaExampleScenario.node[4782].veinsmobility,15.7546,0,27709,27829.5,240.468,634.162,120
ProvidenciaExampleScenario.node[3606].veinsmobility,18.7624,0,27529.5,27829.5,598.75,1558.99,299.5
ProvidenciaExampleScenario.node[4147].veinsmobility,15.65,0,27607.5,27830,359.098,816.275,222
ProvidenciaExampleScenario.node[5017].veinsmobility,14.6552,0,27749.5,27830.5,179.739,623.659,80.5
ProvidenciaExampleScenario.node[2044].veinsmobility,15.4807,0,27303.5,27830.5,833.737,1615.73,526.5
ProvidenciaExampleScenario.node[4819].veinsmobility,15.8759,0,27713.5,27831.5,253.5,643.998,117.5
ProvidenciaExampleScenario.node[3549].veinsmobility,16.25,0,27519.5,27831.5,610.689,1580.59,311.5
ProvidenciaExampleScenario.node[3929].veinsmobility,16.25,0,27576,27831.5,523.307,1567.18,255
ProvidenciaExampleScenario.node[5188].veinsmobility,15,3.23285,27782,27832,125.33,452.308,49.5
ProvidenciaExampleScenario.node[3476].veinsmobility,15.7084,0,27509,27832,628.99,1560.86,322.5
ProvidenciaExampleScenario.node[3740].veinsmobility,16.25,0,27548.5,27832,566.534,1642.19,283
ProvidenciaExampleScenario.node[3990].veinsmobility,16.3708,-0.0188736,27584.5,27832,452.38,1074.89,247
ProvidenciaExampleScenario.node[4926].veinsmobility,15.0156,0,27733,27832.5,208.426,637.43,99
ProvidenciaExampleScenario.node[2648].veinsmobility,15.6333,0,27386,27832.5,758.332,1731.6,446
ProvidenciaExampleScenario.node[3701].veinsmobility,19.4,0,27542.5,27833,606.904,1558.21,290
ProvidenciaExampleScenario.node[3728].veinsmobility,18.5711,0,27546.5,27833.5,566.073,1580.03,286.5
ProvidenciaExampleScenario.node[4150].veinsmobility,16.4355,0,27608,27834,384.727,703.163,225.5
ProvidenciaExampleScenario.node[4867].veinsmobility,16.1911,0,27720.5,27834,242.53,636.741,113
ProvidenciaExampleScenario.node[5046].veinsmobility,15.3523,0,27756.5,27834,182.615,635.458,77
ProvidenciaExampleScenario.node[4075].veinsmobility,14.9752,0,27597.5,27834,396.227,812.972,236
ProvidenciaExampleScenario.node[4296].veinsmobility,16.25,0,27631,27834,466.199,1586.42,202.5
ProvidenciaExampleScenario.node[2917].veinsmobility,18.2753,0,27425.5,27834.5,673.713,1536.29,408.5
ProvidenciaExampleScenario.node[4076].veinsmobility,21.5,-8.64999,27597.5,27835,531.102,1112.05,237
ProvidenciaExampleScenario.node[4071].veinsmobility,15,0,27597,27835,393.304,798.981,237.5
ProvidenciaExampleScenario.node[4283].veinsmobility,16.0791,-2.12671,27628.5,27835.5,483.914,1575.27,206.5
ProvidenciaExampleScenario.node[4129].veinsmobility,16.25,-0.770034,27605.5,27836,490.147,1574.36,230
ProvidenciaExampleScenario.node[4238].veinsmobility,22.3598,0,27621.5,27836.5,440.663,1079.35,214.5
ProvidenciaExampleScenario.node[4105].veinsmobility,16.0305,0,27601.5,27836.5,406.102,696.521,234.5
ProvidenciaExampleScenario.node[5075].veinsmobility,15.3774,0,27762.5,27836.5,175.648,650.634,73.5
ProvidenciaExampleScenario.node[4888].veinsmobility,15,0,27724.5,27836.5,227.919,643.5,111.5
ProvidenciaExampleScenario.node[3259].veinsmobility,16.7145,-0.832367,27474.5,27837,596.889,1315.56,362
ProvidenciaExampleScenario.node[4329].veinsmobility,16.6888,0,27635.5,27837,326.537,689.061,201
ProvidenciaExampleScenario.node[5081].veinsmobility,16.25,3.5,27763,27837,225.544,894.439,73.5
ProvidenciaExampleScenario.node[4549].veinsmobility,16.0748,0,27672,27837,346.834,875.335,164.5
ProvidenciaExampleScenario.node[4053].veinsmobility,21.1818,-0.501599,27594.5,27837.5,492.546,1078.89,242.5
ProvidenciaExampleScenario.node[4134].veinsmobility,16.0295,0,27606,27837.5,510.272,1590.12,231
ProvidenciaExampleScenario.node[4138].veinsmobility,15.8307,0,27606.5,27838,536.176,1651.99,231
ProvidenciaExampleScenario.node[4166].veinsmobility,15.3318,0,27610.5,27838,490.645,1577.01,227
ProvidenciaExampleScenario.node[2885].veinsmobility,17.4395,0,27422,27839,680.441,1445.64,416.5
ProvidenciaExampleScenario.node[5023].veinsmobility,14.7585,0,27751,27839,199.39,638.944,87.5
ProvidenciaExampleScenario.node[3977].veinsmobility,21.5,0,27582.5,27839.5,537.363,1071.4,256.5
ProvidenciaExampleScenario.node[4273].veinsmobility,20.9044,0,27626,27840,424.722,1068.18,213.5
ProvidenciaExampleScenario.node[3986].veinsmobility,15,0,27583.5,27840.5,379.072,655.472,256.5
ProvidenciaExampleScenario.node[5127].veinsmobility,16.25,3.5,27771,27840.5,228.575,896.636,69
ProvidenciaExampleScenario.node[2376].veinsmobility,15.2414,-1.02689,27349.5,27840.5,883.48,2329.95,490.5
ProvidenciaExampleScenario.node[3018].veinsmobility,16.5,0,27440.5,27841,664.38,1345.96,400
ProvidenciaExampleScenario.node[5049].veinsmobility,14.9272,0,27757,27841,194.716,662.276,83.5
ProvidenciaExampleScenario.node[4326].veinsmobility,20.5314,0,27635.5,27841.5,402.182,1055.73,205.5
ProvidenciaExampleScenario.node[3993].veinsmobility,16.25,-0.476509,27585,27842,523.874,1568.87,256.5
ProvidenciaExampleScenario.node[3853].veinsmobility,15.4177,0,27565.5,27842.5,398.504,717.499,276.5
ProvidenciaExampleScenario.node[4197].veinsmobility,15.3935,0,27614.5,27842.5,347.727,684.943,227.5
ProvidenciaExampleScenario.node[5110].veinsmobility,16.5994,1,27768,27843.5,232.451,992.598,75
ProvidenciaExampleScenario.node[4163].veinsmobility,22.25,0,27610.5,27844,490.682,1091.94,233
ProvidenciaExampleScenario.node[4300].veinsmobility,16.25,0,27632,27844,353.343,691.267,211.5
ProvidenciaExampleScenario.node[3918].veinsmobility,15.23,0,27575,27844.5,388.049,698.639,269
ProvidenciaExampleScenario.node[3879].veinsmobility,18.4539,0,27569,27845,499.25,1065.9,275.5
ProvidenciaExampleScenario.node[4434].veinsmobility,22.4101,0,27652.5,27845.5,435.726,1075.05,192.5
ProvidenciaExampleScenario.node[4069].veinsmobility,15.1677,0,27596.5,27846,371.486,720.599,249
ProvidenciaExampleScenario.node[4352].veinsmobility,16.25,0,27639.5,27846,329.135,643.323,206
ProvidenciaExampleScenario.node[4550].veinsmobility,19.7325,0,27672.5,27846.5,389.726,869.32,173.5
ProvidenciaExampleScenario.node[3980].veinsmobility,18.8356,-2.22742,27583,27847,482.022,1081.51,263.5
ProvidenciaExampleScenario.node[4023].veinsmobility,15.3958,0,27589.5,27847,530.529,1557.28,257
ProvidenciaExampleScenario.node[3039].veinsmobility,16.25,0,27444,27847,634.841,1225.58,402.5
ProvidenciaExampleScenario.node[4436].veinsmobility,15.6058,0,27652.5,27847.5,355.109,973.108,194.5
ProvidenciaExampleScenario.node[4593].veinsmobility,16.3438,0,27678.5,27847.5,283.178,671.123,168.5
ProvidenciaExampleScenario.node[4565].veinsmobility,16.25,0,27674,27847.5,451.547,1554.24,173
ProvidenciaExampleScenario.node[4623].veinsmobility,19.1947,0,27684.5,27848,355.659,1087.38,163
ProvidenciaExampleScenario.node[4250].veinsmobility,15.8194,0,27623,27848.5,473.134,1573.22,225
ProvidenciaExampleScenario.node[3400].veinsmobility,16.0748,0,27498,27848.5,583.198,1206.54,350
ProvidenciaExampleScenario.node[2515].veinsmobility,15.0563,0,27370,27848.5,790.375,1842.16,478
ProvidenciaExampleScenario.node[2224].veinsmobility,16.5,0,27329.5,27849,789.358,1391.21,519
ProvidenciaExampleScenario.node[4502].veinsmobility,22.9604,0,27665,27849,409.63,1081.41,183.5
ProvidenciaExampleScenario.node[4774].veinsmobility,19.3817,0,27708,27849,319.27,1070.33,140.5
